ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Prone,Acc,Ovr,Pot
94704,"Brendan Reed",SP,17,185,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,45,25,25,40,35,55,30,30,55,20,35,35,50,25,25,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,45,20,25,20,20,40,20,25,20,20,45,20,25,20,20,35,20,35,40,40,45,30,89-91,48,65,35,30,25,0,0,0,20,0,0,0,0,0,0,40,40,0,0,0,35,0,0,0,0,0,0,N,N,N,N,N,N,0,Durable,H,20,30
94485,"Ian Reeder",SP,17,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,30,20,30,30,35,60,20,50,55,55,20,25,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,20,35,65,25,20,30,30,40,25,20,30,30,40,25,20,30,30,40,25,40,50,55,45,50,89-91,53,50,25,25,0,0,0,0,20,20,0,0,0,0,0,40,0,0,0,0,50,55,0,0,0,0,0,N,N,L,N,N,EH,0,Normal,H,20,45
94560,"Tim Reese",SP,18,189,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,30,30,25,25,25,45,20,40,30,40,25,30,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,20,25,55,20,25,25,20,40,25,25,25,20,45,25,25,25,20,45,25,45,50,50,40,45,89-91,44,60,75,30,0,0,25,25,20,25,0,0,0,25,0,50,0,0,45,45,50,45,0,0,0,45,0,N,L,H,L,N,EH,600000,Normal,H,20,45
95895,"Justin Reimer",SP,22,188,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,25,20,30,35,30,60,20,50,50,55,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,20,20,35,50,25,30,45,40,50,40,30,45,40,50,40,30,45,40,45,40,35,50,50,50,55,87-89,52,60,55,30,0,40,0,0,25,0,0,0,0,0,0,30,0,45,0,0,50,0,0,0,0,0,0,N,H,L,H,N,E,0,Normal,VH,30,45
94792,"Allen Reimers",RF,18,188,R,L,30,30,25,30,30,30,30,30,25,30,30,30,30,30,25,30,30,30,60,60,60,70,60,60,35,35,30,20,55,45,50,20,20,20,0,0,0,0,0,0,20,0,35,0,0,0,0,0,0,60,0,50,40,35,35,20,45,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,87-89,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H,EH,2800000,Normal,H,25,70
96067,"Matt Reinhardt",CF,19,186,R,R,25,25,20,30,30,25,25,25,20,30,30,25,30,25,20,30,30,25,45,45,30,45,50,40,45,30,25,30,50,45,50,20,20,20,0,0,0,0,0,0,25,30,20,0,0,0,0,0,0,55,30,45,45,40,40,40,65,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,83-85,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,H,EH,0,Normal,H,25,35
95841,"Mike Reoch",1B,17,189,R,R,25,25,30,25,25,25,25,25,30,25,25,25,25,25,30,30,25,25,50,50,60,55,45,50,35,30,35,35,35,35,35,20,20,20,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,30,35,30,50,40,25,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,25,25,20,25,87-89,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,550000,Normal,H,25,50
95816,"Ralph Rettig",SP,17,188,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,35,30,25,35,30,55,30,45,40,45,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,35,40,35,35,40,25,20,30,25,45,25,20,30,25,45,25,20,30,25,45,25,45,50,50,45,50,89-91,51,75,40,30,0,25,0,0,20,0,0,0,0,0,0,50,0,55,0,0,55,0,0,0,0,0,0,N,N,N,N,N,EH,550000,Normal,H,20,50
94546,"Ernie Rhoades",RP,17,194,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,35,30,25,30,25,60,25,35,40,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,30,60,20,35,35,30,50,20,35,35,30,50,20,30,30,25,45,20,80,60,65,50,45,94-96,53,30,50,40,0,0,0,30,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,L,N,H,L,L,EH,0,Fragile,H,25,75
94815,"Lee Rhodes",CL,18,186,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,40,20,30,30,30,50,20,50,50,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,25,45,25,25,20,20,45,25,25,20,20,45,25,25,20,20,45,25,60,40,40,45,50,92-94,47,30,75,40,0,0,0,25,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,0,0,0,0,N,H,L,N,N,EH,0,Normal,VH,20,45
89448,"Bubba Richie",CF,20,181,R,R,30,25,20,20,30,25,30,25,20,20,30,25,30,25,20,20,30,25,55,45,25,40,55,50,30,30,45,25,50,60,35,20,20,20,0,0,0,0,0,0,20,25,20,0,0,0,0,0,0,50,25,40,45,45,45,50,45,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,25,84-86,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,N,0,Normal,H,25,35
87877,"Tony Richiez",SP,22,189,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,35,30,25,30,35,40,30,30,25,25,20,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,25,25,75,25,40,20,20,45,25,40,20,20,45,25,35,20,20,45,25,45,25,20,45,30,93-95,40,40,50,45,40,0,0,30,20,0,0,0,0,0,0,55,45,0,0,40,45,0,0,0,0,0,0,N,N,N,L,L,VE,0,Normal,H,20,25
95916,"Miguel Rico",C,18,188,R,R,25,20,20,25,25,25,25,20,20,25,25,25,25,20,25,25,25,30,45,45,50,45,45,50,30,35,50,30,50,45,45,50,50,35,0,25,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,30,25,20,35,40,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,84-86,47,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,H,20,40
89682,"Jesse Rielly",1B,21,193,L,L,30,25,20,25,35,20,30,25,20,25,35,20,25,25,20,20,30,20,45,35,25,40,55,30,30,30,35,20,20,20,25,20,20,20,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,20,20,20,50,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,83-85,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,E,0,Normal,H,25,30
94563,"Vince Rightley",SP,18,189,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,45,25,40,30,30,50,40,45,40,45,20,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,20,20,45,20,20,30,20,45,25,20,30,20,45,25,20,25,20,45,25,45,45,45,50,50,89-91,52,50,40,30,20,0,20,0,20,0,0,0,0,0,0,50,45,0,50,0,45,0,0,0,0,0,0,H,H,N,N,N,EH,550000,Normal,H,20,45
95971,"Billy Ripley",CF,22,186,L,L,45,50,35,40,50,45,45,50,35,40,50,45,45,50,30,40,45,45,55,75,40,50,65,50,25,20,35,20,60,60,50,20,20,20,0,0,0,0,0,0,25,45,30,0,0,0,0,0,0,70,50,60,65,60,65,60,70,70,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,25,30,20,25,84-86,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,E,0,Normal,H,35,45
94583,"Matt Ritcheson",2B,18,194,L,R,25,25,25,20,25,25,25,25,25,20,25,30,25,25,25,20,25,25,55,50,50,45,55,50,50,40,40,50,40,40,40,25,25,25,0,0,0,30,0,0,20,0,0,0,0,0,40,0,0,35,0,0,45,40,40,45,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,85-87,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,EH,0,Normal,VH,25,45
94805,"Brad Rivera",CF,17,189,L,R,25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30,25,30,55,80,55,80,50,60,25,25,35,20,60,45,40,20,20,20,0,0,0,0,0,0,20,30,20,0,0,0,0,0,0,65,45,55,50,40,50,35,30,20,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,20,25,25,25,25,87-89,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,EH,5500000,Normal,H,25,80
95835,"Dave Roberts",CL,21,189,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,20,30,35,30,25,35,35,40,20,40,50,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,25,25,80,25,50,45,45,55,35,55,45,45,55,35,45,45,40,50,35,75,55,55,55,45,95-97,56,50,45,60,0,0,0,65,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,N,N,N,N,L,H,0,Normal,H,40,70
94759,"Jeff Roberts",CF,18,180,L,L,30,25,20,25,30,30,30,25,20,25,30,30,30,25,20,20,25,30,55,50,35,45,55,55,35,30,35,20,45,50,50,20,20,20,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,50,0,45,50,30,25,35,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,89-91,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,L,L,N,H,0,Normal,H,25,40
87975,"Brian Robinson",SP,22,191,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,30,30,25,30,25,45,40,40,35,30,25,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,65,20,30,20,20,45,25,35,20,20,45,25,30,20,20,45,25,50,40,35,45,40,94-96,41,45,40,40,30,0,0,30,20,20,0,0,0,0,0,55,50,0,0,45,50,35,0,0,0,0,0,N,N,N,N,N,E,0,Normal,VH,20,35
95772,"Larry Robinson",CF,20,186,R,R,40,40,30,35,40,40,40,40,30,35,40,40,40,40,30,35,40,45,70,65,40,45,65,70,40,40,40,30,55,50,45,20,20,20,0,0,0,0,0,0,30,30,25,0,0,0,0,0,0,60,40,50,55,40,40,30,65,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,86-88,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,E,490000,Normal,VH,30,55
95814,"Tony Robledo",CF,22,187,R,R,45,50,40,40,45,45,45,50,40,40,45,45,45,50,40,40,45,45,55,80,45,40,55,55,35,35,50,30,65,45,55,25,20,20,0,0,35,0,0,0,60,45,45,0,0,45,0,0,0,70,55,65,65,50,50,45,60,60,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,25,86-88,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,E,0,Durable,H,35,50
96058,"Andy Robles",SP,21,187,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,20,20,30,20,25,30,20,60,35,50,45,55,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,25,20,25,55,25,35,35,30,45,35,35,35,30,45,35,35,35,30,45,30,45,45,45,45,45,89-91,49,75,40,40,0,0,0,0,30,40,0,0,0,0,0,45,0,0,0,0,50,45,0,0,0,0,0,N,N,N,N,H,H,0,Normal,VH,30,40
94748,"Ricardo Rocha",SP,18,190,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,35,20,25,25,25,45,20,35,40,45,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,30,20,20,20,70,20,30,30,30,45,25,30,30,30,45,25,30,30,30,45,25,50,50,55,45,50,94-96,55,60,25,40,0,0,0,0,20,20,0,0,0,0,0,75,0,0,0,0,55,45,0,0,0,0,0,N,H,N,H,N,H,1400000,Normal,H,25,55
97343,"Bobby Rochat",SP,21,184,S,R,25,20,20,20,20,30,25,20,20,20,20,30,25,20,20,20,20,30,30,30,30,30,25,35,30,30,55,25,50,45,50,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,35,60,25,30,40,40,45,35,30,45,40,50,40,30,40,40,45,35,45,50,50,45,45,92-94,53,50,65,40,35,0,20,0,0,0,0,0,0,0,0,45,45,0,50,0,0,0,0,0,0,0,0,N,N,N,H,L,N,0,Normal,A,30,45
97407,"Carlos Rodriguez",3B,17,183,R,R,25,25,30,20,30,30,25,25,30,20,30,30,30,25,30,20,30,30,50,50,60,40,50,50,65,35,50,45,30,30,55,20,20,20,0,0,25,0,30,0,0,0,0,0,0,60,0,40,0,0,0,0,30,35,35,40,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,85-87,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Durable,A,25,55
95807,"Fernando Rodriguez",SS,21,186,L,R,40,45,30,45,40,40,40,45,30,45,40,40,40,45,30,45,40,40,45,60,40,60,45,45,65,50,60,60,55,50,55,20,25,20,0,0,30,50,40,45,45,35,0,0,0,70,65,55,55,60,40,0,50,50,45,60,65,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,89-91,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,N,0,Normal,VH,35,40
97379,"Mike Rogers",SP,22,183,R,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,30,20,20,35,20,35,30,30,60,30,45,45,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,80,20,30,40,35,50,35,30,40,35,50,35,30,40,35,50,35,35,45,45,50,45,87-89,54,55,45,30,30,30,0,0,35,20,0,0,0,0,0,30,40,35,0,0,45,35,0,0,0,0,0,N,H,N,N,L,EH,0,Normal,A,30,35
94710,"Nick Rogers",LF,17,197,L,L,30,25,25,20,35,25,30,25,25,20,35,25,30,25,20,20,30,25,65,45,40,50,80,50,30,30,20,20,45,45,40,20,20,20,0,0,20,0,0,0,30,0,0,0,0,40,0,0,0,40,0,0,25,20,25,20,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,86-88,57,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,L,EH,0,Normal,VH,25,45
95921,"Matt Rohm",C,21,191,R,R,40,35,35,30,40,40,40,35,35,30,40,40,40,35,35,30,40,40,50,45,45,35,50,50,30,30,55,30,45,35,60,55,40,55,0,40,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,30,25,20,20,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,85-87,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,N,H,L,N,0,Normal,H,30,40
97347,"Kevin Roholt",SP,17,190,S,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,30,30,20,30,30,35,30,35,50,25,45,50,45,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,20,20,50,25,30,30,25,45,30,30,30,25,45,35,30,25,20,40,30,45,40,40,50,60,89-91,56,65,40,35,0,0,0,30,20,0,0,0,0,0,0,45,0,0,0,35,50,0,0,0,0,0,0,N,N,N,N,N,EH,550000,Normal,H,25,40
94595,"Carlos Rojas",SP,17,188,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,40,25,30,30,30,45,30,35,60,20,40,40,55,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,30,30,35,30,55,20,30,30,25,45,20,35,30,25,45,25,30,25,20,40,20,45,45,50,45,45,92-94,54,40,45,40,30,0,0,35,0,0,0,0,0,0,0,55,50,0,0,60,0,0,0,0,0,0,0,N,L,N,L,L,EH,0,Normal,VH,25,40
89135,"Earl Rojas",C,22,186,S,R,30,25,25,30,30,30,30,25,25,30,30,30,30,25,25,30,30,30,40,40,30,45,40,45,35,40,50,30,40,25,50,60,50,55,0,35,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,25,30,20,55,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,85-87,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,L,E,0,Normal,H,25,35
97317,"Gilberto Rojas",3B,21,184,R,R,40,45,35,45,40,40,40,45,35,45,40,40,40,45,35,45,40,40,50,70,45,65,50,50,50,40,60,35,30,35,45,25,20,20,0,0,0,0,40,25,0,0,0,0,0,0,0,45,35,0,0,0,35,45,35,40,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,20,25,80-83,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,0,Normal,H,35,45
87864,"Manny Rojo",C,21,188,R,R,30,30,20,35,30,30,30,30,20,35,30,30,30,30,20,35,35,30,45,35,30,50,45,55,25,40,30,25,25,20,25,55,40,35,0,25,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,25,35,25,45,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,25,30,25,85-87,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,L,VE,0,Normal,H,25,35
89509,"Steve Rolle",SP,21,183,L,L,20,20,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,30,30,30,40,35,25,30,30,45,20,25,20,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,35,30,30,25,80,25,30,20,20,35,20,30,20,20,35,20,30,20,20,40,20,45,25,20,35,30,93-95,47,50,60,40,0,0,25,30,20,0,0,0,0,0,0,65,0,0,55,60,30,0,0,0,0,0,0,N,N,N,L,N,N,0,Fragile,VH,20,30
95907,"Kenny Romano",CF,22,186,S,R,45,55,30,50,40,50,45,55,30,50,40,50,45,55,35,50,45,50,65,80,40,80,50,80,35,30,50,30,60,45,55,20,20,20,0,0,0,0,0,0,30,45,35,0,0,0,0,0,0,65,45,60,70,55,55,55,55,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,83-85,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,N,2800000,Normal,H,35,65
95836,"Shannon Romero",RF,20,186,S,R,35,35,35,30,40,35,35,35,35,30,40,35,35,35,35,30,40,35,50,45,45,45,50,50,30,30,40,25,55,60,55,25,30,25,0,0,0,0,0,0,30,0,40,0,0,0,0,0,0,60,0,50,30,30,30,35,60,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,85-87,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,L,N,N,E,0,Normal,H,30,40
95960,"Mike Rook",RF,21,192,R,R,40,50,35,40,45,40,40,50,35,40,45,40,45,50,35,40,45,40,55,80,45,55,55,55,35,35,45,30,45,65,55,25,25,30,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,50,0,45,65,45,45,45,45,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,80-83,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,260000,Normal,VH,35,55
94632,"Bryce Ross",SP,17,196,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,30,20,25,35,30,35,20,45,40,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,75,25,20,35,30,45,25,20,35,30,50,25,20,35,30,45,25,35,60,65,50,55,87-89,58,35,55,25,20,0,0,0,20,0,0,0,0,0,0,40,30,0,0,0,50,0,0,0,0,0,0,N,H,N,N,N,H,0,Normal,VH,25,45
94735,"Jonathan Ross",SP,18,193,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,30,30,25,45,35,30,50,20,45,40,45,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,25,25,55,25,20,25,20,40,25,20,25,20,40,25,20,25,20,45,25,20,45,45,45,50,87-89,50,40,80,25,20,20,0,0,20,0,0,0,0,0,0,30,30,25,0,0,25,0,0,0,0,0,0,N,N,N,N,N,N,0,Normal,H,20,30
94529,"Troy Rotan",SP,17,204,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,25,25,25,35,35,20,45,40,45,25,25,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,20,20,35,70,25,25,30,20,40,20,25,30,20,40,20,25,30,20,40,20,40,45,45,45,40,88-90,53,65,25,30,0,0,0,0,20,20,0,0,0,0,0,45,0,0,0,0,45,35,0,0,0,0,0,L,N,H,N,N,EH,0,Fragile,VH,20,35
95979,"Joe Rowe",CL,21,188,S,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,30,25,25,35,30,55,20,40,45,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,30,50,20,40,45,40,50,45,40,45,40,50,45,40,45,40,50,45,50,55,60,50,60,91-93,52,30,65,40,0,30,30,0,0,0,0,0,0,0,0,45,0,55,30,0,0,0,0,0,0,0,0,N,H,L,H,L,N,0,Normal,VH,35,50
94633,"Steve Rudnitsky",SP,17,181,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,30,30,25,30,30,50,20,45,50,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,25,60,20,20,20,20,40,20,20,20,20,45,20,20,20,20,40,20,45,40,35,40,40,89-91,43,55,60,30,0,25,0,25,20,0,0,0,0,0,0,50,0,50,0,45,45,0,0,0,0,0,0,N,N,L,N,N,EH,0,Normal,H,20,35
95955,"Pete Runner",CL,20,191,R,R,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,25,20,30,45,20,30,30,25,55,25,50,50,45,25,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,35,20,40,40,35,50,40,45,40,35,50,40,40,35,30,45,35,50,50,50,50,50,94-96,49,30,40,45,40,0,0,40,25,0,0,0,0,0,0,70,55,0,0,60,45,0,0,0,0,0,0,L,N,N,N,H,H,0,Durable,H,35,50
94818,"Sean Rush",CF,18,187,R,R,25,20,25,25,30,20,25,20,25,25,30,20,25,20,25,25,30,20,50,45,50,50,50,45,30,25,45,20,60,60,60,20,20,20,0,0,0,0,0,0,30,30,20,0,0,0,0,0,0,70,50,65,50,45,45,40,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,86-88,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,N,EH,0,Normal,H,25,45
89330,"Harman Russell",RP,22,195,R,R,25,20,20,25,25,20,20,20,20,25,25,20,25,20,20,25,25,25,40,35,20,35,40,45,35,30,60,35,35,30,25,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,20,30,30,25,30,35,35,45,30,35,35,35,45,30,30,35,35,45,30,45,45,45,45,45,91-93,53,25,50,0,0,40,0,0,20,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,N,N,N,L,L,E,0,Durable,VH,30,35
95829,"Matt Rutledge",SP,21,181,L,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,30,30,35,30,20,30,30,50,25,45,40,50,30,30,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,25,35,60,25,40,35,35,45,40,40,40,35,50,40,35,35,30,45,40,50,45,45,45,50,93-95,53,50,50,45,40,0,0,25,20,0,0,0,0,0,0,55,55,0,0,40,45,0,0,0,0,0,0,N,N,H,L,L,N,0,Normal,H,30,45
87730,"Alex Sales",C,22,188,R,R,30,25,20,30,35,30,30,25,20,30,35,30,35,30,25,35,40,30,45,35,30,50,50,35,30,45,35,30,25,25,35,35,45,35,0,25,20,0,0,0,0,0,0,0,30,45,0,0,0,0,0,0,20,25,30,30,50,25,20,25,20,35,20,20,25,20,35,20,20,25,20,35,20,20,30,30,35,25,80-83,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,H,N,N,H,VE,0,Durable,VH,25,35
97380,"Willie Salgado",2B,22,182,S,R,50,45,30,45,45,55,50,50,30,45,45,55,50,45,30,45,40,55,80,65,35,65,60,80,40,55,40,65,50,45,45,20,20,20,0,0,0,40,0,0,0,0,0,0,0,0,45,0,0,0,0,0,50,55,55,65,45,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,25,30,20,25,86-88,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,N,N,5000000,Normal,H,40,80
