ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Prone,Acc,Ovr,Pot
57682,"José Marín",SP,-106,184,184,,16,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,25,30,20,35,30,20,25,25,35,25,35,40,40,20,25,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,20,25,20,60,30,20,20,20,40,20,20,20,20,40,20,20,20,20,35,20,40,25,20,45,35,88-90,47,45,55,30,25,0,20,0,0,0,0,0,0,0,0,45,35,0,40,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,L,1,2
57683,"Anastasio González",CF,-106,197,197,,16,187,L,R,25,30,20,20,20,25,25,30,20,20,25,25,25,25,20,20,20,25,45,45,50,50,45,45,30,30,55,20,60,55,65,20,20,20,0,0,20,0,0,0,30,30,30,0,0,35,0,0,0,70,45,65,35,40,40,60,50,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,25,87-89,36,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,L,1,4
57684,"Diego Manuel",RF,-106,193,193,,16,187,L,L,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,45,45,45,50,35,55,35,35,45,20,40,40,55,25,25,20,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,40,0,35,25,20,20,25,50,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,84-86,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,H,N,N,Normal,L,1,4
57685,"Alfredo Pineda",C,-106,196,196,,17,185,R,R,25,20,25,20,30,20,25,20,25,20,30,20,25,20,25,20,30,20,50,40,50,50,55,45,25,30,40,25,45,50,45,60,40,50,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,20,25,25,25,35,20,20,20,20,30,20,20,20,20,25,20,20,20,20,30,20,20,25,25,30,25,88-90,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,Normal,A,1,5
57686,"Enrico Rodríguez",1B,-106,522,522,,17,186,L,L,30,25,25,20,30,25,30,25,25,20,30,25,25,25,20,20,30,25,65,50,50,40,70,55,25,35,35,30,40,40,35,25,20,25,0,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,20,25,20,30,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,87-89,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,Normal,L,2,6
57687,"Luis Montero",2B,-106,182,182,,16,185,R,R,25,30,30,30,25,25,25,30,30,30,25,25,25,30,30,30,25,25,55,80,65,80,55,55,40,50,45,40,50,45,55,25,25,25,0,0,0,25,0,20,0,0,0,0,0,0,35,0,20,0,0,0,55,45,40,45,45,20,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,20,30,30,25,25,80-83,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,Normal,A,1,8
57688,"Pedro Montagnani",1B,-106,187,187,,16,184,L,L,25,25,30,20,30,25,25,25,30,20,30,25,25,25,30,20,30,25,65,60,70,45,75,55,30,35,30,20,50,40,40,20,20,20,0,0,25,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,25,25,20,30,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,88-90,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,L,N,L,Durable,A,2,10
57689,"Felipe Díaz",SP,0,0,0,0,16,193,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,25,20,30,25,50,25,45,45,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,25,70,30,30,20,20,40,25,30,20,20,40,25,30,20,20,40,25,45,35,30,45,45,87-89,48,70,65,30,25,30,0,30,20,0,0,0,0,0,0,40,45,45,0,45,45,0,0,0,0,0,0,L,H,N,N,N,Normal,A,1,3
57690,"Ernesto Romero",RP,0,0,0,0,16,187,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,35,20,20,30,30,40,20,45,45,40,20,25,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,30,55,25,35,20,20,40,20,35,20,20,40,20,40,20,20,45,20,60,40,35,45,20,89-91,47,45,75,35,0,0,0,35,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,0,0,0,0,N,N,N,N,H,Normal,A,1,3
57691,"Manuel Jiménez",SS,-106,188,188,,16,191,R,R,25,20,25,25,20,30,25,20,25,25,20,30,25,20,30,25,20,30,55,50,60,45,50,60,65,55,60,50,35,30,45,25,25,25,0,0,0,0,25,35,0,0,0,0,0,0,0,55,50,0,0,0,50,45,50,50,30,20,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,30,30,20,25,83-85,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,Normal,A,2,6
57692,"Fernando Jaimes",C,-106,195,195,,16,184,L,R,25,25,25,20,25,30,25,25,25,20,25,30,25,25,20,20,25,30,65,50,35,40,55,70,25,30,35,25,40,50,50,50,55,55,0,30,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,40,30,30,35,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,85-87,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,L,H,L,L,Normal,A,2,6
57693,"Cris Marín",SP,0,0,0,0,16,188,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,35,20,20,25,30,45,25,40,40,45,30,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,55,20,25,20,20,45,25,25,20,20,40,25,25,20,20,45,25,50,40,35,50,55,88-90,52,75,50,30,25,0,25,0,20,25,0,0,0,0,0,45,50,0,50,0,45,50,0,0,0,0,0,N,N,N,N,N,Normal,A,1,4
57694,"Júlio Pérez",2B,-106,195,195,,17,185,R,R,30,25,25,25,35,30,30,25,25,25,35,30,35,25,25,30,35,30,80,45,45,50,80,75,50,50,45,45,50,45,40,25,20,20,0,0,0,30,25,20,0,0,0,0,0,0,45,40,35,0,0,0,40,35,40,35,55,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,40,20,25,85-87,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,H,N,N,Normal,A,1,7
57695,"Carlos Nava",C,0,0,0,0,17,192,R,R,20,25,25,25,20,20,20,25,25,25,20,20,20,25,25,25,20,20,45,45,50,45,45,45,50,35,30,35,30,45,45,50,45,55,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,30,35,40,40,55,20,20,30,30,25,20,20,30,30,25,20,20,30,30,25,20,20,35,40,25,25,85-87,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,L,N,Durable,A,1,4
57696,"Gertrudes Valverde",CF,-106,185,185,,16,189,R,R,30,25,25,25,25,30,30,25,25,25,25,30,30,25,25,25,30,30,70,55,45,50,60,75,40,25,35,30,60,35,55,20,20,20,0,0,0,0,0,0,25,30,20,0,0,0,0,0,0,65,45,55,40,25,20,20,50,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,30,30,20,30,87-89,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,L,1,7
57697,"Miguel Espinosa",SS,-106,197,197,,17,191,R,R,25,25,25,20,25,20,25,25,25,20,25,20,25,25,25,20,25,20,50,65,50,45,55,50,55,60,55,40,40,35,50,25,20,20,0,0,25,25,25,30,0,0,0,0,0,75,50,50,45,0,0,0,55,45,50,40,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,88-90,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,L,2,5
57698,"Valentín Rodríguez",CF,0,0,0,0,17,187,R,R,25,35,25,20,25,20,25,35,25,20,25,20,25,35,25,20,30,20,55,80,55,50,60,50,30,25,30,20,60,40,45,25,25,30,0,0,0,0,0,0,25,30,25,0,0,0,0,0,0,65,45,55,50,50,55,45,50,50,20,20,20,30,20,20,20,20,25,20,20,20,20,30,20,20,30,30,30,25,84-86,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,H,H,N,N,Durable,A,1,6
57699,"Juan Valentín",SP,0,0,0,0,17,185,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,45,30,30,30,35,40,20,40,35,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,30,20,20,80,20,25,35,35,45,30,25,35,35,45,30,25,40,35,45,30,40,55,65,50,55,85-87,64,70,65,25,30,0,0,0,20,0,0,0,0,0,0,40,50,0,0,0,50,0,0,0,0,0,0,H,N,N,N,N,Fragile,A,2,5
57700,"Gabriel Rodríguez",CF,-106,188,188,,17,190,R,R,25,30,30,25,30,25,25,30,25,25,30,25,25,30,30,30,30,25,55,65,55,55,65,45,30,30,30,25,60,45,40,25,20,20,0,0,0,0,0,0,25,30,25,0,0,0,0,0,0,60,45,50,65,50,55,50,35,25,20,20,20,25,20,20,20,20,30,20,20,20,20,25,20,20,30,30,25,25,89-91,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,H,Normal,H,1,5
57701,"Oliver Gonzáles",2B,0,0,0,0,16,188,R,R,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,45,40,50,55,45,45,40,30,30,50,25,30,25,25,20,20,0,0,0,25,0,0,0,0,0,0,0,0,30,0,0,0,0,0,55,50,50,55,50,20,20,25,25,25,20,20,25,25,20,20,20,25,25,25,20,20,35,40,25,25,84-86,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,Normal,A,1,4
57702,"Francisco Pérez",SP,0,0,0,0,17,185,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,30,25,20,25,30,55,20,45,45,50,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,30,20,30,55,25,30,25,20,40,20,30,25,20,40,20,30,25,20,35,20,45,50,50,45,45,89-91,51,55,40,35,30,0,0,0,20,0,0,0,0,0,0,55,45,0,0,0,50,0,0,0,0,0,0,N,N,L,H,L,Normal,A,1,4
57703,"Carlos Arroyo",CF,-106,195,195,,17,187,R,R,30,25,20,30,30,30,30,25,20,30,30,30,30,25,20,30,30,30,80,45,40,45,80,70,35,30,50,20,45,60,70,25,25,30,0,0,25,0,0,0,25,0,25,0,0,45,0,0,0,55,0,55,35,30,35,20,55,25,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,20,25,25,25,25,86-88,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,L,N,Normal,L,1,6
57704,"Alfredo Ferreirim",2B,0,0,0,0,17,184,R,R,20,20,30,25,20,20,20,20,30,25,20,20,20,20,30,25,20,20,40,35,70,50,30,50,30,40,45,50,50,40,45,25,25,30,0,0,0,20,20,0,0,0,0,0,0,0,25,30,0,0,0,0,40,35,30,35,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,83-85,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,A,1,4
57705,"Armando De La Cruz",RP,-106,195,195,,16,180,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,35,20,20,30,30,45,30,55,35,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,30,25,35,25,20,30,20,20,45,30,30,20,20,45,30,30,20,20,45,30,60,40,40,45,55,92-94,54,35,40,40,0,0,0,0,0,0,0,0,25,0,0,80,0,0,0,0,0,0,0,0,75,0,0,H,N,L,N,N,Normal,L,1,4
57706,"Francisco López",C,-106,188,188,,17,194,S,R,20,25,20,20,20,25,20,25,20,25,20,25,20,25,20,20,20,25,50,45,45,45,50,55,30,35,50,30,35,50,40,65,40,45,0,30,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,30,35,30,55,25,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,25,25,20,25,85-87,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,L,1,5
57707,"José Arteaga",SS,0,0,0,0,16,187,L,R,25,25,20,25,25,20,25,25,20,25,25,20,20,25,20,20,20,20,45,45,40,45,45,40,45,55,65,45,30,30,45,20,25,20,0,0,0,0,25,25,0,0,0,0,0,0,0,50,35,0,0,0,40,30,20,20,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,84-86,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,L,Normal,A,2,3
57708,"Alfonso Cavazos",CF,-106,199,199,,17,182,R,R,25,25,30,20,25,30,25,25,30,20,25,30,25,25,30,20,25,30,55,50,60,45,55,55,35,30,40,30,65,40,50,20,20,20,0,0,0,0,0,0,25,35,25,0,0,0,0,0,0,70,55,60,55,45,50,35,65,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,87-89,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,L,Normal,L,1,6
57709,"Lorenzo Silva",RP,-106,188,188,,16,193,L,L,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,30,25,30,30,35,30,35,35,40,20,45,40,40,20,25,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,35,35,30,35,30,25,20,20,20,45,25,20,20,20,45,25,20,20,20,45,25,65,45,45,50,45,89-91,52,30,70,30,20,25,0,0,0,0,0,0,0,0,0,60,70,65,0,0,0,0,0,0,0,0,0,H,N,L,H,N,Normal,L,1,4
57710,"Jorge Vásquez",LF,-106,199,199,,16,194,R,R,25,30,20,25,30,25,25,30,20,25,30,25,25,30,20,25,30,25,65,75,50,50,75,55,25,25,35,20,50,50,50,25,25,25,0,0,0,0,0,0,35,0,25,0,0,0,0,0,0,55,0,45,65,50,45,50,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,83-85,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,L,H,N,Durable,H,1,8
57711,"Víctor Medina",CF,-106,195,195,,16,185,L,R,25,30,25,30,25,20,25,30,25,30,25,20,25,30,25,30,25,20,55,65,50,75,65,45,35,35,45,30,60,50,45,20,20,20,0,0,0,0,0,0,25,30,25,0,0,0,0,0,0,65,45,55,60,40,30,25,40,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,83-85,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Normal,L,1,6
57712,"Luis Ramírez",2B,-106,187,187,,16,192,R,R,20,25,30,30,20,25,20,25,30,30,20,25,20,25,30,30,20,25,45,55,80,80,30,55,50,45,45,50,45,45,50,25,30,25,0,0,0,30,0,0,30,0,0,0,0,0,45,0,0,45,0,0,50,40,25,35,40,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,85-87,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,A,1,7
57713,"Fernando Rincón",SS,0,0,0,0,17,185,L,R,25,25,25,20,25,30,25,25,25,20,25,30,25,25,25,20,25,30,55,45,45,45,50,65,50,45,60,40,35,35,35,20,20,20,0,0,25,25,25,25,0,0,0,0,0,65,40,45,35,0,0,0,50,40,30,25,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,83-85,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,Durable,A,2,4
57714,"Paddy Gerlach",RF,-106,199,199,,16,196,L,L,25,30,25,25,25,25,25,30,25,25,25,25,25,30,20,25,25,25,55,80,45,55,55,55,35,30,40,20,45,55,45,20,20,20,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,50,0,40,65,60,55,50,55,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,88-90,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,L,1,5
57715,"Ángel Toledo",SS,-106,522,522,,16,185,R,R,30,25,20,25,30,30,30,25,20,25,30,30,30,25,20,25,30,30,75,55,40,45,75,70,55,45,55,50,40,40,45,25,30,25,0,0,0,25,25,30,0,0,0,0,0,0,50,50,45,0,0,0,50,35,25,25,50,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,87-89,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,6
57716,"Marcos Huallpa",RP,0,0,0,0,18,186,L,L,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,35,30,30,30,30,40,25,30,50,20,50,40,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,25,40,70,30,25,20,20,45,20,25,20,20,45,20,30,25,20,50,20,80,45,45,50,30,93-95,38,35,75,45,0,0,0,30,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,L,N,N,N,H,Fragile,A,1,4
57717,"Alonso Ledesma",CF,-106,182,182,,16,188,L,R,25,30,30,25,25,25,25,30,30,25,25,25,25,30,30,25,25,25,50,80,80,55,50,50,50,55,40,45,65,55,55,20,20,20,0,0,0,0,0,0,25,35,25,0,0,0,0,0,0,75,60,65,60,55,45,60,45,55,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,84-86,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,Normal,A,1,9
57718,"Rene van de Wijngaard",C,-106,188,188,,17,187,S,R,25,25,25,25,20,25,25,25,25,25,20,25,20,25,20,25,20,25,50,50,50,55,45,55,25,30,55,30,45,40,55,60,50,50,0,35,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,25,30,25,30,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,40,20,25,84-86,36,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,L,1,5
57719,"Ramón Martínez",C,-106,196,196,,17,185,S,R,25,25,20,20,30,25,25,25,20,20,30,25,25,30,20,20,30,25,55,45,45,35,65,50,25,35,30,25,45,30,55,55,30,35,0,25,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,25,40,45,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,87-89,45,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,L,Normal,L,1,5
57720,"Gilberto León",3B,-106,188,188,,16,180,L,R,25,25,20,20,30,20,25,30,20,20,30,20,25,25,20,20,30,20,55,60,45,40,65,50,45,45,65,40,40,45,45,20,20,20,0,0,25,25,30,0,25,0,20,0,0,60,40,45,0,40,0,35,60,65,65,40,55,60,20,25,25,20,20,20,25,25,20,20,20,25,25,20,20,20,30,35,20,25,88-90,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,A,1,4
57721,"Miguel Angel Figueroa",C,-106,193,193,,16,184,L,R,30,25,25,25,25,30,30,25,25,25,25,30,30,25,25,25,25,30,75,50,35,35,70,75,25,30,40,20,45,40,50,40,35,35,0,25,20,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,35,30,30,20,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,80-83,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,H,L,L,Durable,L,1,7
57722,"Ramón Flores",1B,0,0,0,0,17,186,L,L,25,20,20,20,25,30,25,20,20,25,25,30,25,20,20,20,25,30,45,40,40,50,50,45,50,35,40,25,45,30,35,20,20,20,0,0,35,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,25,25,30,25,50,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,40,45,30,25,85-87,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,1,4
57723,"José Rivera",SP,-106,195,195,,16,180,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,35,25,35,35,25,55,20,45,40,55,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,25,30,70,25,35,30,20,45,20,35,30,20,45,20,35,30,25,50,20,80,50,45,50,35,93-95,53,60,55,45,25,0,0,40,30,25,0,0,0,0,0,80,80,0,0,80,70,50,0,0,0,0,0,N,N,H,L,L,Durable,A,1,5
57724,"Mauro García",1B,-106,188,188,,17,186,L,L,25,20,30,25,25,20,25,20,30,25,25,20,25,20,30,25,25,20,55,50,60,50,65,50,35,40,35,35,35,40,35,20,20,20,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,20,25,25,35,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,88-90,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,1,6
57725,"Casper van den Hombergh",C,0,0,0,0,17,175,R,R,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,45,40,35,45,40,45,30,30,45,25,60,35,55,35,45,50,0,25,0,0,0,0,25,0,25,0,35,0,0,0,0,60,0,55,30,25,20,20,45,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,40,45,30,25,87-89,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,A,1,4
57726,"Adrián Gómez",SS,0,0,0,0,16,183,L,R,20,25,25,20,20,20,20,25,25,20,25,20,20,25,25,20,20,20,40,45,50,40,50,30,50,50,55,45,45,25,35,20,20,20,0,0,0,25,25,35,25,0,0,0,0,0,45,45,35,35,0,0,35,35,35,45,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,40,20,25,86-88,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,A,2,3
57727,"Cris Delgado",CL,-106,181,181,,18,195,R,R,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,30,20,25,45,30,30,35,35,50,25,45,40,50,25,25,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,30,30,25,25,80,20,35,35,35,45,30,40,40,35,50,30,35,35,30,45,30,75,50,50,50,50,92-94,59,30,35,40,0,0,0,40,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,H,N,L,N,N,Normal,A,3,6
57728,"Jorge Román",2B,-106,522,522,,17,187,R,R,30,25,20,30,25,35,30,20,20,25,25,35,30,25,20,30,25,35,60,50,40,50,50,75,50,45,35,35,45,30,35,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,30,35,35,35,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,80-83,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Durable,L,1,5
57729,"Jesús Guerra",CF,-106,195,195,,16,185,L,L,25,30,20,30,25,25,25,30,20,30,25,25,25,30,20,30,25,25,50,70,50,75,50,55,25,30,30,20,55,40,45,25,20,25,0,0,0,0,0,0,25,25,20,0,0,0,0,0,0,55,35,50,50,45,40,40,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,40,20,25,87-89,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,N,Normal,A,1,5
57730,"Ezechiele Boccapecci",2B,0,0,0,0,17,184,R,R,20,25,30,20,20,20,20,25,30,20,20,20,20,25,30,20,20,20,45,55,55,45,45,40,35,45,55,60,25,45,45,20,25,25,0,0,0,25,0,0,0,0,0,0,0,0,40,0,0,0,0,0,55,40,40,20,50,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,87-89,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N,Normal,A,1,4
57731,"Fernando López",LF,0,0,0,0,16,180,R,R,20,30,25,25,25,20,20,30,25,25,25,20,20,30,25,25,25,20,55,75,45,40,65,50,35,35,45,30,35,50,65,20,20,20,0,0,0,0,0,0,30,0,20,0,0,0,0,0,0,40,0,40,45,50,50,45,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,40,20,25,87-89,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,1,5
