ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Prone,Acc,Ovr,Pot
14543,"Jorge González",RP,103,54,7,4,22,204,R,R,25,30,30,25,25,25,25,30,30,25,25,25,25,30,30,25,25,25,30,30,30,25,25,35,30,30,55,25,20,35,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,20,70,25,45,35,20,50,25,45,35,20,50,25,45,35,20,50,25,50,35,25,50,35,94-96,43,45,50,45,0,0,0,0,40,40,0,0,0,0,0,55,0,0,0,0,40,50,0,0,0,0,0,H,L,N,N,N,Durable,VH,1,3
14544,"Rafael Mata",RP,102,29,11,3,21,190,L,L,25,25,30,20,30,20,25,30,30,20,30,20,25,25,25,20,30,20,25,25,30,20,30,20,35,30,40,20,40,20,30,25,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,30,60,25,50,40,35,50,35,50,40,35,50,35,50,40,35,50,35,60,50,45,50,45,94-96,48,60,70,55,45,0,0,0,40,0,0,0,0,0,0,65,60,0,0,0,60,0,0,0,0,0,0,H,L,N,N,N,Normal,VH,3,4
14545,"Kokei Matsuoka",3B,103,131,119,4,22,187,L,R,30,30,35,40,25,35,30,30,35,40,25,35,30,30,35,35,25,35,45,35,40,45,45,45,50,55,65,55,45,60,65,20,20,20,75,0,0,25,30,35,0,0,0,85,0,0,55,55,45,0,0,0,35,50,35,30,35,30,40,40,35,50,30,40,45,35,55,30,40,40,30,45,30,45,40,35,50,40,94-96,44,50,35,50,0,0,0,45,40,0,0,0,0,0,0,55,0,0,0,60,45,0,0,0,0,0,0,H,N,N,N,L,Durable,L,1,3
14547,"Scott Parson",SP,106,132,119,5,19,185,R,R,25,20,25,20,25,25,25,20,25,20,25,25,25,20,25,20,25,25,40,35,35,30,45,40,30,30,50,20,20,30,30,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,45,25,35,35,30,45,35,35,35,30,45,35,35,35,30,45,35,45,45,40,45,50,90-92,54,60,30,40,40,0,40,0,35,0,0,0,0,0,0,45,50,0,55,0,40,0,0,0,0,0,0,N,N,H,L,L,Fragile,A,1,3
14548,"Javier González",LF,106,107,7,5,21,188,L,L,25,30,30,25,20,30,25,30,30,25,20,30,20,30,30,25,20,30,45,45,40,50,45,50,30,30,55,25,50,55,70,20,20,20,0,0,0,0,0,0,40,0,25,0,0,0,0,0,0,55,0,55,50,55,50,50,35,40,20,30,20,35,20,20,30,20,35,20,20,30,20,40,20,20,30,20,35,20,83-85,46,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,L,Normal,H,1,3
14550,"Juan Ventura",SS,102,34,7,3,21,194,R,R,40,40,45,45,45,40,40,40,45,45,45,40,40,40,45,45,45,40,45,40,50,45,50,45,65,65,80,65,50,50,80,20,20,20,0,0,0,0,35,70,0,0,0,0,0,0,0,75,70,0,0,0,55,65,60,55,45,20,25,30,20,35,25,25,30,20,40,25,25,30,20,35,25,25,30,25,35,25,85-87,41,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,H,Durable,VH,3,4
14551,"Gabriel Abreu",RP,102,31,8,3,21,191,R,R,40,40,35,30,40,45,40,40,35,30,40,45,40,40,35,30,40,45,45,40,35,30,45,45,30,30,55,20,30,35,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,35,45,25,45,40,30,50,40,45,40,30,50,40,45,40,30,50,40,45,40,35,50,40,93-95,43,50,30,45,0,0,0,0,45,50,0,0,0,0,0,45,0,0,0,0,45,50,0,0,0,0,0,L,N,N,N,N,Normal,VH,3,3
14552,"Júlio Gómez",SP,106,112,11,5,18,184,R,R,20,25,20,30,20,20,20,25,20,30,20,20,20,25,20,30,20,20,40,40,25,45,45,40,30,35,40,20,30,25,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,45,25,40,35,25,45,30,40,35,25,45,30,35,30,25,40,25,50,45,50,45,40,92-94,51,60,25,45,40,0,0,0,30,0,0,0,0,0,0,55,60,0,0,0,55,0,0,0,0,0,0,H,H,N,N,L,Durable,H,1,4
14553,"Toyoharu Nishimura",LF,0,0,0,0,23,195,R,R,40,35,30,40,35,40,35,35,30,35,35,40,40,35,30,40,35,45,50,35,30,45,45,50,35,30,35,25,35,35,50,25,25,20,0,0,30,0,0,0,25,0,0,0,0,45,0,0,0,35,0,0,30,35,30,35,50,40,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,83-85,51,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,Durable,H,1,3
14554,"Armando Santos",RP,103,135,120,4,21,189,R,R,25,35,30,20,25,25,25,30,30,20,25,25,25,35,30,20,25,25,25,35,35,20,25,25,30,25,70,25,30,20,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,30,20,20,45,20,40,40,35,50,35,40,40,35,50,35,40,40,30,45,35,40,45,40,50,45,91-93,48,65,30,45,35,0,0,45,35,0,0,0,0,0,0,45,40,0,0,45,40,0,0,0,0,0,0,N,N,L,H,N,Normal,H,3,3
14555,"Jesús Sánchez",3B,103,43,8,4,21,188,R,R,40,35,40,35,45,45,40,35,40,35,45,45,40,35,40,35,45,45,60,40,40,40,65,50,55,45,65,55,55,45,60,20,20,25,0,0,0,30,30,35,35,35,0,0,0,0,55,55,45,60,40,0,45,50,35,45,30,25,25,30,20,40,20,25,30,20,40,20,25,30,20,35,20,25,30,20,40,20,85-87,36,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,H,1,4
14556,"Jeffery Parkinson",C,-100,8,8,,16,186,R,R,35,30,20,20,35,30,35,30,20,20,35,30,35,30,20,20,35,30,60,45,35,40,60,50,25,25,30,25,25,20,30,30,35,35,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,35,40,40,60,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,35,30,35,25,85-87,36,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,H,N,Normal,H,1,3
14557,"Orlando Hernández",3B,102,130,119,3,21,191,R,R,45,40,35,25,35,65,45,40,35,25,35,65,45,40,35,25,35,65,70,60,45,35,60,75,50,40,65,35,35,45,65,20,20,20,0,0,65,0,45,0,0,0,0,0,0,65,0,45,0,0,0,0,70,85,60,65,80,75,25,30,20,35,20,25,30,20,35,20,25,25,20,35,20,25,30,20,35,20,85-87,53,20,25,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,H,H,L,N,N,Normal,H,3,6
14558,"Manuel Salazar",SP,0,0,0,0,19,186,R,R,25,30,20,30,25,30,25,30,20,30,25,30,25,30,20,30,25,30,45,35,30,40,45,45,30,30,50,25,35,35,30,20,25,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,30,40,20,30,35,30,45,35,30,35,30,45,35,30,35,30,45,35,35,45,45,45,50,87-89,56,50,45,35,0,0,0,0,35,40,0,0,0,0,0,40,0,0,0,0,45,50,0,0,0,0,0,N,H,L,H,N,Durable,VH,1,2
14559,"José Villarreal",SP,-100,11,11,,16,180,R,R,20,30,30,30,20,25,20,30,30,30,20,25,20,30,30,30,20,25,25,40,40,45,25,30,30,30,40,25,30,30,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,30,65,20,30,35,20,45,20,30,35,25,45,25,25,30,20,40,20,45,45,45,45,35,89-91,40,60,35,40,35,0,0,0,30,0,0,0,0,0,0,50,45,0,0,0,60,0,0,0,0,0,0,N,N,N,H,N,Normal,A,1,3
14560,"Raúl Flores",SP,-100,8,8,,16,179,S,R,25,20,30,30,25,25,25,20,30,30,25,25,25,20,30,30,25,25,40,35,45,45,40,35,25,30,30,25,30,30,50,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,20,20,20,60,20,25,30,25,40,30,25,30,25,40,30,25,35,25,45,30,35,45,45,45,45,88-90,41,55,30,35,0,0,30,35,35,35,0,0,0,30,0,40,0,0,40,35,40,40,0,0,0,40,0,N,N,L,H,N,Normal,A,1,1
14561,"Diego Morales",SP,0,0,0,0,34,187,R,R,40,30,25,40,45,40,40,30,25,40,45,40,45,35,25,40,45,45,40,30,25,40,45,40,30,30,45,25,35,35,30,20,25,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,40,30,50,20,35,55,60,50,50,35,55,60,50,50,35,50,60,50,50,35,55,60,50,50,87-89,67,55,40,0,45,40,40,0,35,0,0,0,0,0,0,0,45,40,40,0,35,0,0,0,0,0,0,N,H,N,H,N,Normal,VH,3,3
14562,"Ramón Márquez",RP,0,0,0,0,21,201,R,R,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,30,20,20,20,20,25,35,20,20,30,20,60,25,35,35,25,20,25,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,25,40,20,35,35,25,45,20,35,35,25,50,20,35,35,25,45,20,40,40,30,45,35,89-91,41,45,40,35,40,0,30,0,0,0,0,0,0,0,0,45,45,0,45,0,0,0,0,0,0,0,0,N,L,N,N,N,Durable,A,1,3
14563,"Alan Gauthier",CL,103,127,118,4,22,191,R,R,40,30,25,35,35,45,40,30,25,35,35,45,40,30,25,35,40,45,45,30,25,35,40,50,35,30,40,25,25,20,55,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,20,20,60,20,45,40,35,50,35,45,40,35,50,35,45,40,30,45,35,60,45,45,50,35,96-98,39,55,45,60,0,0,0,45,45,0,0,0,0,40,0,75,0,0,0,70,50,0,0,0,0,50,0,N,N,L,N,N,Fragile,VH,3,4
14564,"Suketsune Kawakami",RP,-100,11,11,,18,192,S,R,35,20,25,25,35,30,35,20,25,25,35,30,30,20,20,25,35,30,45,35,35,35,50,45,30,30,45,30,30,20,30,25,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,20,20,30,35,20,40,35,30,40,20,40,35,30,40,20,40,35,30,40,20,50,45,50,40,30,90-92,50,40,30,40,0,40,0,0,35,0,0,0,0,0,0,50,0,50,0,0,60,0,0,0,0,0,0,H,N,N,N,N,Normal,L,1,3
14565,"Miguel Ramírez",3B,102,31,8,3,22,188,S,R,50,50,45,45,45,55,50,50,45,45,45,55,50,55,50,45,45,55,55,55,60,50,50,55,60,50,80,40,35,50,75,20,20,20,0,0,0,55,65,45,0,0,0,0,0,0,55,65,50,0,0,0,40,50,45,45,30,20,20,30,20,35,30,20,30,20,40,30,20,25,20,35,30,20,30,20,35,30,83-85,44,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Durable,VH,4,6
14566,"Francisco Reyes",SP,0,0,0,0,21,188,R,R,25,20,30,25,30,20,25,20,30,25,30,20,25,20,30,25,30,20,35,35,30,30,35,35,25,30,55,20,30,25,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,30,20,20,65,25,35,30,20,45,30,35,35,20,45,30,35,30,20,45,30,45,35,30,45,45,91-93,42,50,50,45,0,0,0,0,30,35,0,0,0,0,0,50,0,0,0,0,40,60,0,0,0,0,0,N,H,L,H,N,Normal,VH,1,1
14567,"Juan Valdéz",CF,-100,6,6,,17,184,L,L,20,30,25,30,25,25,20,30,25,35,25,25,20,30,25,30,20,25,45,45,40,50,50,45,30,25,25,20,50,40,40,20,25,20,0,0,0,0,0,0,20,25,25,0,0,0,0,0,0,50,30,45,45,60,60,50,50,20,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,83-85,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,Normal,L,1,3
14568,"Dennis Barter",3B,103,54,7,4,21,189,R,R,35,35,40,35,35,40,35,35,40,35,35,40,40,40,40,35,35,40,45,45,45,45,45,50,55,40,80,35,35,40,75,20,20,25,0,0,25,0,55,0,25,0,20,0,0,65,0,55,0,40,0,40,40,50,45,35,35,35,20,30,20,40,20,20,30,20,40,20,20,30,20,40,20,20,30,25,40,20,83-85,40,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,H,N,N,L,N,Normal,H,1,3
14569,"Seika Yamaguchi",RP,103,53,12,4,21,188,R,L,35,25,30,20,25,40,30,25,30,20,25,40,35,25,30,20,25,40,45,30,35,20,45,50,30,30,40,25,35,25,35,25,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,25,20,45,20,40,40,30,50,30,40,40,30,50,30,40,40,30,50,30,50,45,35,50,40,92-94,50,55,75,45,0,0,35,0,40,40,0,0,0,0,0,50,0,0,50,0,45,55,0,0,0,0,0,N,H,L,H,L,Normal,H,3,3
14570,"Mark Landry",SS,106,114,4,5,21,194,R,R,35,30,30,25,30,35,35,30,30,25,30,35,35,30,30,25,30,35,50,45,35,35,50,50,60,60,60,65,35,40,60,20,20,20,0,0,0,0,20,35,0,0,0,0,0,0,0,60,55,0,0,0,50,55,50,40,45,55,20,30,20,35,20,20,30,20,35,20,20,25,20,35,20,20,30,20,35,20,80-83,35,20,25,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,L,Durable,L,1,3
14571,"Iván Gutiérrez",LF,-100,8,8,,17,190,L,R,35,25,20,25,35,30,35,25,20,25,35,30,30,25,20,25,35,30,60,45,35,55,60,55,60,45,45,30,55,40,55,20,20,20,0,0,0,25,25,25,25,0,25,0,0,0,40,40,35,55,0,50,40,40,45,35,50,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,80-83,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,H,1,4
14572,"Jesús Francisco",RP,106,112,11,5,21,191,R,R,20,30,30,25,20,25,20,30,30,25,20,25,20,30,30,30,20,25,20,35,30,30,25,25,25,30,40,25,30,40,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,40,45,50,40,45,20,40,40,35,50,30,40,40,35,50,30,40,40,35,45,30,50,45,45,50,40,95-97,54,50,65,50,0,0,0,45,35,0,35,0,0,0,0,65,0,0,0,60,35,0,45,0,0,0,0,L,N,L,N,N,Normal,A,3,4
14573,"Reynaldo Vega",SP,0,0,0,0,21,180,L,R,20,20,30,25,20,25,20,20,30,25,20,25,20,20,30,25,20,25,25,25,30,30,25,25,35,30,50,25,25,25,35,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,20,20,50,30,25,35,20,50,25,25,35,20,50,25,25,35,20,50,25,45,40,35,50,45,90-92,46,65,40,40,0,0,0,0,35,30,0,0,0,0,0,50,0,0,0,0,40,50,0,0,0,0,0,N,N,L,N,L,Normal,VH,1,1
14574,"Felipe Martínez",LF,103,135,120,4,21,189,R,R,35,25,35,35,30,40,35,20,35,35,30,40,35,25,35,35,30,40,50,30,45,50,45,55,30,25,25,25,45,45,45,20,20,20,0,0,0,0,0,0,40,0,20,0,0,0,0,0,0,45,0,40,45,45,45,55,35,35,20,30,25,35,20,25,30,25,40,20,20,30,25,35,20,20,30,30,35,20,84-86,48,20,25,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,H,L,N,Normal,A,1,3
14575,"Javier García",LF,0,0,0,0,19,188,L,L,35,20,20,35,40,35,35,20,20,35,40,35,35,20,20,35,35,30,55,30,30,55,60,50,40,30,35,20,45,50,35,20,20,20,0,0,0,0,0,0,25,25,20,0,0,0,0,0,0,45,25,35,35,45,45,40,50,25,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,20,35,35,35,20,85-87,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,Normal,L,1,3
14576,"Thomas Sparks",SP,-100,118,118,,16,199,R,L,25,30,20,30,20,30,25,30,20,30,20,30,25,30,20,30,20,30,45,40,30,45,45,45,25,30,40,20,30,20,30,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,20,20,60,25,25,30,20,45,25,25,30,20,45,25,25,30,20,45,25,65,45,40,50,30,91-93,46,65,60,40,0,0,0,35,30,0,0,0,0,0,0,55,0,0,0,50,70,0,0,0,0,0,0,N,N,N,N,N,Normal,A,1,3
14577,"Emílio Moreno",C,-100,11,11,,17,182,R,R,25,30,20,30,30,20,25,30,20,30,30,20,25,30,20,30,35,20,45,40,35,60,65,35,45,30,35,35,30,30,25,35,40,35,0,25,25,0,0,0,0,0,0,0,25,45,0,0,0,0,0,0,20,20,20,20,45,25,20,25,20,35,30,20,25,20,35,30,20,25,20,35,30,20,35,30,35,30,80-83,49,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,A,1,3
14578,"Rodrigo Pérez",SP,-100,11,11,,18,187,L,L,30,20,20,20,35,25,30,20,20,20,35,30,30,20,20,20,30,25,45,35,30,35,50,40,30,35,55,20,25,25,40,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,35,40,45,50,60,25,30,35,30,50,30,30,35,30,50,30,35,40,30,50,30,70,50,50,50,60,91-93,46,45,65,40,40,0,0,0,30,0,0,0,0,0,0,60,45,0,0,0,70,0,0,0,0,0,0,N,N,N,N,N,Durable,L,1,7
14579,"Juan Flores",1B,0,0,0,0,21,187,R,R,25,30,30,30,20,35,25,30,30,30,20,35,25,30,35,30,20,35,45,45,45,40,45,50,35,40,30,25,30,30,35,20,20,20,0,0,40,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,30,30,35,25,30,30,20,25,20,35,30,20,25,20,35,30,20,25,20,30,30,20,25,20,35,30,80-83,45,25,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,Normal,H,1,3
14580,"Luis Gómez",RP,0,0,0,0,21,182,L,L,30,25,30,20,30,25,30,25,30,20,30,25,30,25,25,20,30,25,35,30,30,20,40,35,25,30,45,20,30,30,30,25,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,25,20,60,20,40,35,25,45,25,40,35,25,45,25,40,35,25,45,25,45,40,35,45,35,91-93,47,55,65,45,0,0,35,40,0,0,0,0,0,0,0,50,0,0,50,45,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,1,3
14581,"Pancho Vélez",RP,0,0,0,0,16,203,R,R,30,25,20,20,30,30,30,25,20,20,30,30,30,25,20,20,30,30,45,35,25,35,45,45,30,25,50,25,35,25,35,20,25,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,25,55,20,20,30,20,45,20,20,30,20,45,20,20,30,20,45,20,35,45,45,45,25,88-90,47,40,35,35,35,0,35,0,30,0,0,0,0,0,0,40,35,0,35,0,35,0,0,0,0,0,0,L,L,N,N,L,Normal,A,1,1
14582,"Ángel Morales",3B,106,110,8,5,21,184,S,R,40,35,30,35,35,45,40,35,30,35,35,45,40,35,30,35,35,45,55,50,45,55,45,65,50,50,65,40,55,50,60,25,25,25,0,0,55,20,35,0,0,0,0,0,0,65,45,50,0,0,0,0,20,30,20,20,40,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,83-85,45,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,H,L,L,Normal,H,1,4
14583,"Toshiaki Oike",RP,0,0,0,0,21,188,R,R,30,35,30,20,25,35,30,35,30,20,25,35,30,40,30,20,25,35,40,40,30,20,40,45,30,20,35,20,55,35,30,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,30,40,30,20,75,25,45,35,25,50,30,45,35,25,50,30,45,35,25,45,30,55,40,30,50,40,94-96,41,50,45,50,45,0,0,0,40,0,0,0,0,0,0,60,60,0,0,0,40,0,0,0,0,0,0,L,N,H,N,N,Durable,VH,3,3
14584,"Tony García",RP,0,0,0,0,16,192,S,R,25,20,20,25,25,30,30,20,20,25,25,30,25,20,20,25,25,30,45,40,35,40,45,45,25,25,40,20,25,25,35,25,25,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,20,20,20,40,20,30,35,25,45,20,35,35,25,45,20,30,35,25,45,20,35,45,50,45,35,87-89,44,55,45,40,0,0,0,35,30,0,0,0,0,0,0,40,0,0,0,40,35,0,0,0,0,0,0,H,H,L,H,N,Normal,A,1,3
14585,"António Ramírez",C,106,114,4,5,22,180,R,R,40,35,40,40,40,40,40,35,40,40,40,40,40,35,40,40,40,40,45,40,45,50,50,45,30,35,45,25,20,25,40,55,50,55,0,35,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,30,25,20,20,35,20,30,20,40,20,20,30,20,40,20,20,30,20,40,20,20,30,25,40,20,84-86,46,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,Normal,H,1,3
14586,"Andrés Morales",CL,106,128,118,5,20,190,R,R,30,30,25,30,25,35,30,30,25,30,25,35,30,30,25,30,25,35,40,40,30,40,40,40,35,20,50,25,35,30,25,20,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,45,25,30,45,40,50,30,30,45,40,50,35,30,45,40,45,30,55,55,60,50,50,94-96,60,35,65,45,0,0,0,35,0,0,0,0,0,0,0,65,0,0,0,60,0,0,0,0,0,0,0,H,N,N,N,N,Normal,H,1,5
14587,"António Medine",2B,0,0,0,0,19,189,R,R,30,30,20,30,30,30,30,30,20,30,30,30,35,30,20,30,35,30,50,40,35,40,50,45,45,55,35,30,40,35,65,20,20,20,0,0,0,25,0,20,0,0,0,0,0,0,35,0,25,0,0,0,50,50,55,45,45,30,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,20,35,35,35,20,84-86,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,Normal,L,1,2
14588,"Raúl Tuñón",RF,-100,8,8,,16,197,S,L,30,25,30,25,35,20,30,25,30,25,35,20,30,25,30,25,35,20,50,40,45,40,55,45,25,25,35,20,40,50,50,25,20,20,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,45,0,35,45,30,25,30,55,20,20,25,20,35,20,20,25,20,35,20,20,25,20,35,20,20,35,35,35,20,83-85,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,Normal,H,1,3
14589,"Carlos Otero",SP,-100,1,1,,18,186,R,R,20,25,20,30,20,25,20,25,20,30,20,25,20,25,20,30,20,25,40,35,30,45,45,45,25,30,45,20,30,30,35,20,25,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,25,65,25,30,35,30,45,30,30,35,30,45,30,30,35,30,40,30,45,45,50,45,50,90-92,48,50,60,40,0,0,0,40,30,0,0,0,0,0,0,45,0,0,0,50,50,0,0,0,0,0,0,N,N,N,N,N,Normal,L,1,4
14590,"Shu-yaan Chin",RP,0,0,0,0,21,194,R,R,30,20,30,25,25,30,30,20,30,25,25,30,30,20,30,25,25,30,40,25,30,25,40,45,30,30,40,25,20,40,45,20,25,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,20,50,25,40,35,20,45,30,40,35,20,45,30,35,35,20,45,30,45,40,30,45,35,94-96,46,45,65,45,0,0,0,40,35,0,0,0,0,0,0,50,0,0,0,50,40,0,0,0,0,0,0,N,L,N,N,N,Normal,H,1,3
14591,"Gustavo González",RP,103,52,9,4,21,187,L,L,20,30,20,30,20,20,20,30,20,30,20,20,20,30,20,25,20,20,25,35,20,30,25,25,35,25,60,20,35,30,30,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,40,20,20,45,20,35,45,40,50,35,35,45,40,50,35,35,45,40,50,35,45,50,50,50,40,92-94,58,55,75,45,0,40,0,0,40,0,0,0,0,0,0,45,0,45,0,0,40,0,0,0,0,0,0,N,N,N,N,N,Fragile,H,3,4
14592,"León Vargas",CF,103,45,6,4,21,191,R,R,35,40,40,35,30,40,35,40,40,35,30,40,35,40,40,35,30,45,50,50,50,55,40,65,60,40,35,45,65,45,55,20,20,20,0,0,0,0,0,0,35,55,50,0,0,0,0,0,0,70,55,65,45,80,40,35,60,70,20,30,20,40,30,20,30,20,40,30,20,30,20,35,30,20,30,20,40,30,85-87,38,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,Normal,VH,1,5
14593,"Steven Hawkins",RP,103,51,2,4,20,183,L,L,35,35,35,30,30,35,35,35,40,30,30,40,35,35,35,30,30,35,40,40,40,30,35,40,40,30,45,20,35,35,20,25,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,25,30,20,20,40,25,45,40,35,45,35,45,40,35,50,35,45,40,35,50,35,55,45,40,45,40,96-98,47,60,75,55,0,0,0,0,35,0,0,0,50,0,0,70,0,0,0,0,35,0,0,0,70,0,0,N,N,N,N,N,Normal,H,3,4
14594,"Yoshikazu Yamamoto",SP,-100,10,10,,18,187,L,L,25,20,20,30,25,30,25,20,20,30,25,30,25,20,20,25,20,30,40,30,30,45,40,35,35,30,45,20,30,40,30,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,30,25,35,55,25,25,35,30,40,25,25,35,30,40,25,25,35,30,45,25,45,45,50,40,35,88-90,49,50,55,35,35,0,0,35,0,0,0,0,0,0,0,45,50,0,0,50,0,0,0,0,0,0,0,N,H,N,N,N,Normal,L,1,3
