ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
111900,Chris Blankenship,RP,19.0,New Orleans (CMPX) Vodoo,New Orleans Voodoo,R,41.98,55.71,,,,,34.5,46.5,64.6,0.0,2.5,0.0,N/A,False,,,,,,,,,,RP,42.02
111901,Pat Mulkerrin,1B,19.0,St. Louis (CMPX) Cardinals,St. Louis Cardinals,R,47.89,55.27,29.0,44.5,49.5,28.5,,,,0.31,0.0,3.0,N/A,False,,30.07,,,,32.62,45.55,32.1,29.0,CF,45.55
111902,Jose Romo,SP,19.0,,,,29.88,33.03,,,,,24.5,38.25,39.3,0.0,0.0,-0.5,N/A,False,,,,,,,,,,SP,19.96
111903,Melvin Rosa,RP,18.0,Chicago N (CMPX) Cubs,Chicago Cubs,R,34.13,47.79,,,,,26.5,48.25,44.48,0.67,2.5,-1.0,N/A,False,,,,,,,,,,RP,30.99
111904,D.J. Elliott,RP,19.0,Los Angeles A (CMPX) Angels,Los Angeles Angels,R,33.71,40.24,,,,,28.0,42.75,40.84,0.48,2.5,-2.0,N/A,False,,,,,,,,,,RP,31.21
111905,Brad Rush,SP,23.0,Cleveland Guardians,Cleveland Guardians,ML,56.35,61.48,,,,,45.5,53.75,58.98,1.33,2.5,2.0,N/A,False,,,,,,,,,,SP,48.2
111906,Sam Halter,SP,22.0,St. Lucie Mets,New York Mets,A,40.06,46.56,,,,,39.0,46.25,42.8,0.31,0.0,2.5,N/A,False,,,,,,,,,,SP,39.76
111907,Chris Ortiz,SP,19.0,Lakewood BlueClaws,Philadelphia Phillies,A,37.35,56.86,,,,,31.0,50.75,46.75,0.42,2.5,2.0,N/A,False,,,,,,,,,,SP,34.15
111908,Jim Maynard,LF,18.0,Washington (CMPX) Nationals,Washington Nationals,R,50.07,69.02,36.75,69.0,47.42,60.0,,,,1.56,3.0,4.0,N/A,False,,38.24,,,,41.48,,40.99,36.75,LF,41.48
111909,Bobby Baird,SP,22.0,Toledo Mud Hens,Detroit Tigers,AAA,43.28,55.29,,,,,42.75,52.75,57.55,0.46,2.5,-3.0,N/A,False,,,,,,,,,,SP,45.71
111910,Jimmy Cearley,LF,22.0,Asheville Tourists,Colorado Rockies,A,37.78,43.08,40.25,47.5,53.0,31.75,,,,0.38,-2.5,0.5,N/A,False,,,,,,41.31,,,40.25,LF,41.31
111911,Ivan Bustos,SP,23.0,Lehigh Valley IronPigs,Philadelphia Phillies,AAA,55.45,59.93,,,,,45.0,51.75,67.6,1.31,2.5,0.0,N/A,False,,,,,,,,,,SP,49.52
111912,Zach Mathes,SP,19.0,St. Louis (CMPX) Cardinals,St. Louis Cardinals,R,33.14,42.46,,,,,23.75,41.5,48.8,0.0,2.5,-0.5,N/A,False,,,,,,,,,,SP,28.76
111913,Bobby Caron,LF,23.0,Gwinnett Stripers,Atlanta Braves,AAA,58.17,57.06,48.75,48.75,49.31,29.0,,,,1.0,3.0,0.0,N/A,False,51.61,47.19,,,,46.96,,46.96,48.75,C,51.61
111914,Steve Moyer,SS,19.0,Boston (DSL) Red Sox,Boston Red Sox,R,40.45,55.26,27.0,48.5,56.45,39.75,,,,0.56,0.0,-0.5,N/A,False,,31.34,40.43,42.94,,31.84,,32.1,27.0,3B,42.94
111915,Pete Gray,C,19.0,Philadelphia W (CMPX) Phillies,Philadelphia Phillies,R,37.03,39.85,25.5,40.5,42.38,45.5,,,,0.0,0.0,0.0,N/A,False,38.57,,,,,,,29.98,25.5,C,38.57
111916,Mike Armstrong,SP,18.0,,,,35.0,50.14,,,,,31.5,51.5,51.85,0.94,0.0,-1.5,N/A,False,,,,,,,,,,SP,35.57
111917,Jake Guajardo,SP,19.0,Detroit (CMPX) Tigers,Detroit Tigers,R,33.66,43.72,,,,,25.5,43.5,58.65,0.42,2.5,-3.0,N/A,False,,,,,,,,,,SP,32.13
111918,Mike Ryan,SP,18.0,,,,30.21,35.38,,,,,22.75,41.25,38.7,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,20.94
111919,Mike Malak,2B,18.0,New Orleans (CMPX) Vodoo,New Orleans Voodoo,R,39.86,51.13,25.0,41.5,49.17,41.75,,,,0.0,3.0,0.0,N/A,False,,28.24,,39.34,,,,29.45,25.0,3B,39.34
111920,Jerry Magee,C,22.0,San Jose Giants,San Francisco Giants,A,48.96,52.2,41.75,48.75,48.58,30.25,,,,0.38,-2.5,0.5,N/A,False,45.38,40.9,39.7,,,42.59,51.09,42.29,41.75,CF,51.09
111921,Michel Detzel,RF,23.0,Tennessee Smokies,Chicago Cubs,AA,52.99,59.31,45.5,53.75,54.62,47.0,,,,1.44,2.0,1.0,N/A,False,,,,,,46.81,,47.23,45.5,RF,47.23
111922,Eric Shedden,3B,23.0,Great Lakes Loons,Los Angeles Dodgers,A,43.41,45.3,45.25,50.75,49.0,28.25,,,,1.31,-3.0,-2.0,N/A,False,,44.77,,49.46,,43.36,,43.74,45.25,3B,49.46
111923,Steve Kreizenbeck,SP,19.0,,,,32.08,36.89,,,,,23.75,37.0,43.8,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,27.76
111924,Kevin Holmes,2B,22.0,Peoria Chiefs,St. Louis Cardinals,A,39.86,42.63,39.0,46.0,48.12,37.5,,,,0.38,-2.5,1.0,N/A,False,,39.73,43.46,,,,,,39.0,2B,43.46
111925,Dave Soria,CF,22.0,Asheville Tourists,Colorado Rockies,A,46.01,49.63,37.5,46.0,52.85,42.5,,,,0.44,-2.5,-0.5,N/A,False,,38.5,40.59,,,41.11,50.26,41.52,37.5,CF,50.26
111926,Eric Martin,RP,21.0,,,,36.22,39.51,,,,,33.0,39.25,42.0,0.0,0.0,2.0,N/A,False,,,,,,,,,,RP,35.25
111927,Mike Jelliff,LF,22.0,Beloit Snappers,Oakland Athletics,A,39.15,44.66,42.25,47.75,43.0,33.0,,,,0.25,-2.5,1.5,N/A,False,,,,,,41.36,,41.51,42.25,DH,42.25
111928,Vince Bennett,CF,22.0,Jupiter Hammerheads,Miami Marlins,A,54.08,61.44,40.75,58.75,54.67,59.0,,,,0.94,-2.5,3.0,N/A,False,,,,,,44.41,50.93,44.86,40.75,CF,50.93
111929,Jon Young,SP,22.0,,,,33.76,37.64,,,,,31.5,40.5,40.42,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,33.29
111930,Orlando Antunez,CL,22.0,Los Angeles N (CMPX) Dodgers,Los Angeles Dodgers,R,41.05,52.09,,,,,39.75,49.75,67.25,0.0,-3.0,0.0,N/A,False,,,,,,,,,,RP,46.62
111931,Clint Morrison,SP,19.0,Seattle (CMPX) Mariners,Seattle Mariners,R,39.3,58.5,,,,,38.0,57.0,44.15,0.96,2.5,-1.0,N/A,False,,,,,,,,,,SP,39.23
111932,Joe Stowers,RP,22.0,,,,39.17,43.26,,,,,37.0,42.5,43.13,0.0,0.0,3.0,N/A,False,,,,,,,,,,RP,38.53
111933,Jordan Matos,SP,18.0,Montreal (CMPX) Expos,Montreal Expos,R,34.64,46.88,,,,,25.0,42.5,58.8,0.0,2.5,0.0,N/A,False,,,,,,,,,,SP,31.76
111934,Kellen Doyle,RP,22.0,Jupiter Hammerheads,Miami Marlins,A,54.84,61.45,,,,,43.5,53.75,69.8,1.31,0.0,1.5,N/A,False,,,,,,,,,,RP,50.08
111935,Zach Gray,SP,18.0,Cedar Rapids Kernels,Minnesota Twins,A,38.9,58.86,,,,,30.5,50.0,58.95,0.5,2.5,2.0,N/A,False,,,,,,,,,,SP,36.19
111936,Tony Tejada,RP,21.0,Seattle Mariners,Seattle Mariners,ML,39.34,46.26,,,,,40.0,48.75,49.2,0.44,2.5,-3.5,N/A,False,,,,,,,,,,RP,42.3
111937,Kevin Powell,SP,22.0,,,,34.83,36.22,,,,,34.75,38.0,34.25,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,34.65
111938,Zach Rigler,SP,23.0,Clearwater Threshers,Philadelphia Phillies,A,35.85,38.16,,,,,36.5,41.0,49.57,0.0,-2.5,0.0,N/A,False,,,,,,,,,,SP,39.12
111939,Dave Burke,SP,21.0,Burlington Bees,Los Angeles Angels,A,37.97,42.26,,,,,40.75,47.25,44.5,0.38,2.08,-4.0,N/A,False,,,,,,,,,,SP,41.5
111940,Jon Passwaters,RP,22.0,,,,40.51,44.0,,,,,36.5,40.75,44.75,0.0,0.0,4.5,N/A,False,,,,,,,,,,RP,38.56
111941,Khalil Smith,RP,23.0,,,,41.8,44.78,,,,,43.75,47.25,53.6,0.15,0.0,-2.0,N/A,False,,,,,,,,,,RP,46.21
111942,Jim Herman,SP,22.0,Stockton Ports,Oakland Athletics,A,37.6,48.05,,,,,38.0,50.75,46.8,0.67,0.0,-1.0,N/A,False,,,,,,,,,,SP,39.76
111943,Franklin Castro,LF,22.0,Peoria Chiefs,St. Louis Cardinals,A,45.05,47.97,40.5,48.0,52.67,31.75,,,,0.38,-2.5,0.0,N/A,False,,,,,,41.57,49.16,41.05,40.5,CF,49.16
111944,Kevin Dickhut,3B,23.0,Hagerstown Suns,Washington Nationals,A,52.91,59.18,43.25,54.5,56.38,38.25,,,,0.62,-3.0,3.0,N/A,False,,44.48,,50.99,,43.99,,44.51,43.25,3B,50.99
111945,Joey Campbell,2B,18.0,Montreal (CMPX) Expos,Montreal Expos,R,53.72,62.04,31.75,50.5,49.7,77.0,,,,0.5,3.0,2.0,N/A,False,,36.24,46.62,43.35,,38.0,,38.11,31.75,2B,46.62
111946,John Aastrom,LF,22.0,,,,39.19,46.87,39.0,46.25,44.5,32.5,,,,0.38,0.0,2.0,N/A,False,,,,,,39.17,,,39.0,LF,39.17
111947,Jeff McKnight,RF,21.0,Delmarva Shorebirds,Baltimore Orioles,A,48.08,59.07,45.0,56.5,55.12,47.5,,,,1.62,0.0,0.0,N/A,False,,,,,,46.19,,47.35,45.0,RF,47.35
111948,Jimmy Feeley,RP,23.0,,,,37.5,40.32,,,,,36.0,40.75,45.15,0.0,0.0,1.0,N/A,False,,,,,,,,,,RP,38.29
111949,Mike Howard,RP,22.0,Los Angeles N (CMPX) Dodgers,Los Angeles Dodgers,R,36.82,47.38,,,,,34.5,48.25,61.5,0.0,-3.0,0.0,N/A,False,,,,,,,,,,RP,41.25
111950,Joe Dwyer,CF,19.0,,,,48.46,59.06,27.5,54.75,58.5,50.5,,,,0.88,0.0,0.0,N/A,False,,,,,,34.26,48.31,34.75,27.5,CF,48.31
111951,Chris Griffin,SP,22.0,Chattanooga Lookouts,Cincinnati Reds,AA,39.46,48.09,,,,,35.5,45.0,49.9,0.5,2.5,0.5,N/A,False,,,,,,,,,,SP,38.38
111952,Ricky Sedlacek,RF,19.0,Lincoln Saltdogs,Lincoln Saltdogs,IND,33.8,45.71,28.0,48.0,44.88,42.75,,,,0.5,0.0,-0.5,N/A,False,,,,,,31.61,,32.4,28.0,RF,32.4
111953,Jeremy DesJardins,3B,22.0,Lexington Legends,New Orleans Voodoo,A,46.12,51.13,44.0,50.25,53.33,28.25,,,,0.31,-2.5,0.0,N/A,False,,44.11,47.15,49.96,,43.44,48.57,43.4,44.0,3B,49.96
111954,Danny McCleary,RP,18.0,San Diego (CMPX) Padres,San Diego Padres,R,34.7,46.89,,,,,24.5,43.0,48.05,0.0,2.5,1.5,N/A,False,,,,,,,,,,RP,30.39
111955,Nate Stancliff,RP,23.0,,,,35.62,38.51,,,,,34.5,40.5,41.25,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,36.19
111956,Mitch Hall,SP,19.0,Chicago N (DSL) Cubs,Chicago Cubs,R,34.54,47.08,,,,,28.5,47.0,41.4,0.48,2.5,0.0,N/A,False,,,,,,,,,,SP,31.08
111957,Jose Carr,SS,20.0,Baltimore (DSL) Orioles,Baltimore Orioles,R,39.85,48.92,32.25,48.75,49.08,48.0,,,,0.31,-3.0,0.5,N/A,False,,35.01,44.51,,,34.88,,,32.25,2B,44.51
111958,Hector Tirado,RP,22.0,Peoria Chiefs,St. Louis Cardinals,A,44.03,51.51,,,,,42.25,48.75,48.93,0.35,0.0,2.0,N/A,False,,,,,,,,,,RP,43.92
111959,Chad Sledz,SP,23.0,Salem Red Sox,Boston Red Sox,A,38.95,52.83,,,,,43.75,57.5,40.3,0.69,-2.5,0.0,N/A,False,,,,,,,,,,SP,43.06
111960,Ben Daniel,LF,21.0,Atlanta (CMPX) Braves,Atlanta Braves,R,34.09,38.56,35.25,43.75,45.33,23.5,,,,0.0,-3.0,0.0,N/A,False,,35.14,,,,35.91,,36.06,35.25,RF,36.06
111961,Jeremy Bates,SP,19.0,Texas AirHogs,Texas AirHogs,IND,31.3,39.2,,,,,23.5,44.0,39.3,0.0,0.0,-1.5,N/A,False,,,,,,,,,,SP,26.66
111962,Nate Fendley,SP,19.0,,,,32.16,37.82,,,,,30.25,45.25,37.75,0.25,0.0,1.0,N/A,False,,,,,,,,,,SP,26.75
111963,Jim Nesbitt,RP,22.0,Rome Braves,Atlanta Braves,A,38.16,43.76,,,,,38.0,46.5,44.74,0.54,0.0,0.0,N/A,False,,,,,,,,,,RP,39.68
111964,Jose Guerrero,RP,23.0,Delmarva Shorebirds,Baltimore Orioles,A,39.73,48.36,,,,,38.25,47.5,64.04,0.0,-2.5,0.0,N/A,False,,,,,,,,,,RP,44.7
111965,Andy Farmer,SP,19.0,Pittsburgh (DSL) Pirates,Pittsburgh Pirates,R,35.23,58.12,,,,,30.75,56.75,40.83,0.69,2.5,-0.5,N/A,False,,,,,,,,,,SP,32.77
111966,Jaden Smith,RP,23.0,Buffalo Bisons,Toronto Blue Jays,AAA,61.76,66.32,,,,,48.75,61.75,68.38,1.52,2.5,2.0,N/A,False,,,,,,,,,,RP,53.66
111967,Jonathan Krumlauf,RP,22.0,Rome Braves,Atlanta Braves,A,44.71,59.07,,,,,39.75,53.5,61.5,0.6,0.0,1.0,N/A,False,,,,,,,,,,RP,45.19
111968,Jonathan Weinmeister,SP,18.0,Cedar Rapids Kernels,Minnesota Twins,A,37.13,56.11,,,,,30.5,50.0,59.17,0.5,2.5,-0.5,N/A,False,,,,,,,,,,SP,36.23
111969,Tim Bermingham,C,23.0,Beloit Snappers,Oakland Athletics,A,45.3,48.41,42.75,50.5,56.5,25.75,,,,0.38,-3.0,-1.0,N/A,False,49.42,,,,,43.26,50.84,43.41,42.75,CF,50.84
111970,Sean Cooper,RP,20.0,,,,36.05,51.01,,,,,30.25,48.75,55.85,0.31,0.0,0.0,N/A,False,,,,,,,,,,RP,36.65
111971,Mike Maunsell,SP,19.0,,,,35.65,53.5,,,,,35.5,56.5,58.9,1.06,0.0,0.0,N/A,False,,,,,,,,,,SP,35.18
111972,Jon Valdez,SP,18.0,Montreal (CMPX) Expos,Montreal Expos,R,42.93,61.91,,,,,36.0,55.25,68.4,0.9,2.5,-0.5,N/A,False,,,,,,,,,,SP,42.48
111973,Bobby Abba,SP,22.0,Sacramento River Cats,San Francisco Giants,AAA,50.11,60.97,,,,,44.25,57.0,65.25,1.6,2.5,-2.5,N/A,False,,,,,,,,,,SP,48.45
111974,Mario Mejia,RP,22.0,New York A (CMPX) Yankees,New York Yankees,R,43.49,44.7,,,,,44.25,47.0,50.14,1.12,-3.0,2.0,N/A,False,,,,,,,,,,RP,45.72
111975,Brad McNeary,RP,23.0,Milwaukee (CMPX) Brewers,Milwaukee Brewers,R,36.84,42.53,,,,,35.75,44.75,57.86,0.0,-3.0,0.0,N/A,False,,,,,,,,,,RP,41.28
111976,Robert Uribe,SP,22.0,,,,41.93,53.03,,,,,42.25,51.75,51.42,0.4,0.0,0.0,N/A,False,,,,,,,,,,SP,44.09
111977,Mike Phillips,1B,22.0,Kannapolis Cannon Ballers,Chicago White Sox,A,44.34,47.76,39.5,45.25,50.55,50.75,,,,0.31,-2.5,2.0,N/A,False,,41.51,46.7,45.91,,41.56,,41.83,39.5,2B,46.7
111978,Jonathan Campbell,RP,19.0,Arizona (DSL) Diamondbacks,Arizona Diamondbacks,R,54.85,66.79,,,,,38.0,61.0,67.25,1.08,2.5,4.0,N/A,False,,,,,,,,,,RP,45.31
111979,J.J. Sallee,SP,19.0,New York A (CMPX) Yankees,New York Yankees,R,40.12,57.23,,,,,32.75,48.25,53.32,0.27,2.5,3.0,N/A,False,,,,,,,,,,SP,36.87
111980,Mike Dysinger,1B,22.0,Myrtle Beach Pelicans,Chicago Cubs,A,35.49,40.69,38.25,46.75,44.38,36.5,,,,0.44,-2.5,-1.0,N/A,False,,,,,,38.98,,39.01,38.25,RF,39.01
111981,Mike Rosenberg,C,22.0,Delmarva Shorebirds,Baltimore Orioles,A,46.79,49.03,43.0,48.5,46.31,24.0,,,,0.25,-2.5,3.5,N/A,False,46.95,41.95,,,,41.51,,41.77,43.0,C,46.95
111982,Andy Seiler,C,18.0,Montreal (CMPX) Expos,Montreal Expos,R,38.6,50.68,22.75,44.25,49.38,23.0,,,,0.0,3.0,0.0,N/A,False,37.81,,,36.6,,26.45,,27.24,22.75,C,37.81
111983,Jimmy Korth,3B,23.0,Lynchburg Hillcats,Cleveland Guardians,A,46.95,50.22,44.5,50.75,54.44,41.75,,,,1.31,-3.0,0.0,N/A,False,,45.61,,49.99,,45.01,,45.65,44.5,3B,49.99
111984,Josh Busch,RP,18.0,Boston (DSL) Red Sox,Boston Red Sox,R,34.39,43.2,,,,,26.75,43.25,42.68,0.5,2.5,0.0,N/A,False,,,,,,,,,,RP,30.73
111985,Mike Hynes,RP,19.0,Toronto (DSL) Blue Jays,Toronto Blue Jays,R,43.46,61.17,,,,,32.5,50.25,70.85,0.23,2.5,1.0,N/A,False,,,,,,,,,,RP,42.09
111986,Eddie Hargrove,2B,22.0,Lexington Legends,New Orleans Voodoo,A,43.87,54.88,40.75,55.25,51.35,61.0,,,,0.81,-2.5,0.0,N/A,False,,42.69,47.84,46.6,,44.27,,44.54,40.75,2B,47.84
111987,Bengie Ronevich,SP,19.0,,,,34.49,49.32,,,,,28.5,48.75,53.25,0.5,0.0,0.0,N/A,False,,,,,,,,,,SP,33.45
111988,Mike Conn,RF,23.0,Rome Braves,Atlanta Braves,A,44.78,45.1,43.25,44.25,51.17,56.75,,,,0.06,-3.0,0.0,N/A,False,,,,,,45.72,49.77,45.69,43.25,CF,49.77
111989,B.J. Wright,RP,23.0,San Francisco (CMPX) Giants,San Francisco Giants,R,36.9,40.2,,,,,38.75,45.0,39.9,0.33,-3.0,2.0,N/A,False,,,,,,,,,,RP,39.04
111990,David Ruiz,SS,22.0,Los Angeles N (CMPX) Dodgers,Los Angeles Dodgers,R,46.09,50.35,40.5,50.25,52.75,54.5,,,,0.5,-3.0,-2.0,N/A,False,,42.75,49.44,49.52,52.25,42.05,,42.58,40.5,SS,52.25
111991,Chris Haan,RP,21.0,Delmarva Shorebirds,Baltimore Orioles,A,44.29,55.81,,,,,38.5,48.5,56.58,0.38,2.08,1.0,N/A,False,,,,,,,,,,RP,43.02
111992,Nick Chavira,RP,23.0,West Michigan Whitecaps,Detroit Tigers,A,46.28,62.71,,,,,43.0,61.5,63.6,0.73,-2.5,1.5,N/A,False,,,,,,,,,,RP,48.15
111993,Darren Straka,C,21.0,Hagerstown Suns,Washington Nationals,A,48.37,49.41,38.0,40.25,46.12,35.75,,,,0.0,0.0,2.5,N/A,False,46.64,,,,,38.34,,,38.0,C,46.64
111994,Jeff Reich,RP,22.0,Boston (CMPX) Red Sox,Boston Red Sox,R,36.08,39.92,,,,,37.25,45.0,46.65,0.42,-3.0,0.0,N/A,False,,,,,,,,,,RP,39.6
111995,Jonathan Wyble,CF,23.0,Inland Empire 66ers,Los Angeles Angels,A,45.25,47.95,44.0,51.0,51.33,59.75,,,,0.38,-3.0,-1.0,N/A,False,,,,,,46.74,50.8,46.33,44.0,CF,50.8
111996,Chris Carpenter,RP,21.0,,,,33.47,37.5,,,,,28.0,38.25,34.4,0.0,0.0,2.0,N/A,False,,,,,,,,,,RP,29.6
111997,Akinori Umetsu,SP,22.0,,,,33.62,34.5,,,,,28.0,30.5,55.35,0.0,0.0,-1.5,N/A,False,,,,,,,,,,SP,33.47
111998,Greg Koontz,CL,19.0,Chicago N (CMPX) Cubs,Chicago Cubs,R,39.83,60.96,,,,,31.5,54.0,62.55,0.54,2.5,0.0,N/A,False,,,,,,,,,,RP,39.26
111999,Mike Bradford,SP,22.0,,,,33.23,34.99,,,,,31.5,36.5,46.4,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,31.98
112000,Pat Martin,C,22.0,Beloit Snappers,Oakland Athletics,A,45.1,48.75,36.75,46.0,55.62,29.0,,,,0.5,-2.5,1.5,N/A,False,,38.49,,,,38.56,47.58,38.94,36.75,CF,47.58
112001,Ken Ginter,2B,22.0,Mississippi Braves,Atlanta Braves,AA,54.29,63.93,46.75,61.0,46.17,51.0,,,,1.75,3.0,-1.0,N/A,False,,46.69,48.75,,,46.8,,,46.75,2B,48.75
112002,Jeremy Wansley,DH,19.0,St. Louis (CMPX) Cardinals,St. Louis Cardinals,R,34.18,47.69,29.25,48.75,48.0,35.5,,,,0.5,0.0,0.0,N/A,False,,,,,,32.61,,32.76,29.25,RF,32.76
112003,Jeff Reed,SP,22.0,Minnesota (CMPX) Twins,Minnesota Twins,R,35.2,41.08,,,,,36.25,46.75,46.25,0.15,-3.0,0.0,N/A,False,,,,,,,,,,SP,38.25
112004,Pete Scarfo,LF,23.0,Buffalo Bisons,Toronto Blue Jays,AAA,63.84,64.91,47.75,59.75,58.0,58.0,,,,1.62,3.0,2.0,N/A,False,,,,,,50.01,56.23,,47.75,CF,56.23
112005,Jesus Salazar,3B,22.0,Kannapolis Cannon Ballers,Chicago White Sox,A,47.69,53.65,38.5,48.0,54.15,48.0,,,,0.5,-2.5,0.5,N/A,False,,40.83,47.21,49.32,50.25,39.67,,,38.5,SS,50.25
112006,Jeff Kappell,RP,22.0,Corpus Christi Hooks,Houston Astros,AA,53.05,63.94,,,,,43.5,60.75,69.8,1.62,2.5,-2.5,N/A,False,,,,,,,,,,RP,50.08
112007,Kevin Henry,2B,22.0,Burlington Bees,Los Angeles Angels,A,42.63,51.88,42.25,54.5,47.81,50.0,,,,0.69,-2.5,-1.0,N/A,False,,43.21,45.5,47.92,,,,42.91,42.25,3B,47.92
112008,Chris DeCandia,C,19.0,Carolina Mudcats,Milwaukee Brewers,A,49.85,56.61,29.25,48.25,49.83,33.5,,,,0.44,3.0,-1.0,N/A,False,47.49,,,,,32.26,,32.49,29.25,C,47.49
112009,Joe Chappell,LF,22.0,Los Angeles N (CMPX) Dodgers,Los Angeles Dodgers,R,34.89,38.0,36.5,42.5,44.38,32.25,,,,0.0,-3.0,0.5,N/A,False,,,,,,37.24,,37.27,36.5,RF,37.27
112010,Mitch Stamper,SP,18.0,,,,31.88,39.34,,,,,23.5,41.75,41.68,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,27.14
112011,Jose Fontan,RP,22.0,,,,35.75,40.28,,,,,31.25,39.75,45.98,0.0,0.0,1.5,N/A,False,,,,,,,,,,RP,34.93
112012,Jeff Pope,RP,23.0,Jupiter Hammerheads,Miami Marlins,A,43.56,48.06,,,,,44.25,50.0,55.85,1.25,-2.5,0.0,N/A,False,,,,,,,,,,RP,47.15
112013,Phil Simpson,RP,22.0,Milwaukee (CMPX) Brewers,Milwaukee Brewers,R,34.92,38.56,,,,,37.0,45.5,38.51,0.46,-3.0,0.0,N/A,False,,,,,,,,,,RP,37.38
112014,Bobby Kraft,RP,21.0,Lexington Legends,New Orleans Voodoo,A,38.56,41.96,,,,,34.0,39.0,48.7,0.0,2.08,1.0,N/A,False,,,,,,,,,,RP,37.67
112015,Vinny Jimenez,RF,23.0,San Antonio Peaches,San Antonio Peaches,IND,42.68,44.73,38.5,45.0,50.46,29.75,,,,0.31,0.0,-1.5,N/A,False,,39.01,41.79,45.04,,39.31,46.35,39.65,38.5,CF,46.35
112016,Danny Seegmiller,RF,18.0,Toronto (DSL) Blue Jays,Toronto Blue Jays,R,35.13,57.78,29.0,52.25,43.67,26.25,,,,0.69,3.0,0.0,N/A,False,,29.96,,,,30.82,,31.57,29.0,RF,31.57
112017,Curt Grieger,SP,22.0,Trenton Thunder,New York Yankees,AA,41.52,50.35,,,,,40.0,48.0,46.38,0.31,2.5,0.0,N/A,False,,,,,,,,,,SP,41.27
112018,Pat Simpkins,RP,22.0,,,,33.56,36.56,,,,,28.25,36.25,44.55,0.0,0.0,-0.5,N/A,False,,,,,,,,,,RP,32.33
112019,Alex Palos,RP,22.0,Boston (CMPX) Red Sox,Boston Red Sox,R,39.39,43.12,,,,,39.25,44.25,49.4,0.0,-3.0,3.0,N/A,False,,,,,,,,,,RP,41.79
112020,Chris Peterson,SP,22.0,,,,29.45,30.26,,,,,23.75,28.5,39.3,0.0,0.0,-2.0,N/A,False,,,,,,,,,,SP,19.36
112021,Doug Stratmeyer,C,22.0,Wilmington Blue Rocks,New Orleans Voodoo,A,38.37,39.3,33.5,38.25,45.62,24.0,,,,0.0,-2.5,0.0,N/A,False,43.0,,,,,34.05,,,33.5,C,43.0
112022,Gabe Aguilera,RP,22.0,Indianapolis Indians,Pittsburgh Pirates,AAA,57.79,67.42,,,,,44.25,67.75,69.8,2.12,2.5,0.0,N/A,False,,,,,,,,,,RP,50.64
112023,Chris Davan,C,22.0,West Michigan Whitecaps,Detroit Tigers,A,46.22,49.93,37.0,47.75,46.5,32.0,,,,0.56,-2.5,2.0,N/A,False,47.77,,,,,36.99,,,37.0,C,47.77
112024,Mike Wendling,C,22.0,Lake Elsinore Storm,San Diego Padres,A,46.34,49.9,38.0,46.25,54.25,21.0,,,,0.44,-2.5,-0.5,N/A,False,48.87,,,39.85,,39.23,50.47,39.08,38.0,CF,50.47
112025,Arturo Nunez,SP,23.0,Clearwater Threshers,Philadelphia Phillies,A,34.36,37.14,,,,,40.0,46.75,46.75,0.31,-2.5,-3.0,N/A,False,,,,,,,,,,SP,38.85
112026,Bobby Vera,CF,21.0,Charlotte Stone Crabs,Montreal Expos,A,60.74,61.74,44.75,54.0,52.0,65.75,,,,1.5,0.0,0.5,N/A,False,,45.12,,,,48.69,56.36,,44.75,CF,56.36
112027,Ray Hamilton,RF,22.0,Great Lakes Loons,Los Angeles Dodgers,A,36.2,39.15,37.5,43.0,48.5,33.25,,,,0.0,-2.5,1.0,N/A,False,,,,,,38.73,,,37.5,LF,38.73
112028,Ramon Hinson,DH,23.0,Montgomery Biscuits,Montreal Expos,AA,59.13,66.05,48.5,60.75,43.67,33.0,,,,1.56,2.0,4.5,N/A,False,,46.98,48.41,,,45.41,,,48.5,DH,48.5
112029,Henry Lundy,CF,22.0,South Bend Cubs,Chicago Cubs,A,43.9,47.31,34.75,44.25,56.33,57.75,,,,0.5,-2.5,-3.0,N/A,False,,,,,,40.35,51.18,39.94,34.75,CF,51.18
112030,Randy Ellis,LF,22.0,Cedar Rapids Kernels,Minnesota Twins,A,35.06,43.68,39.5,51.0,43.0,24.0,,,,0.62,-2.5,-2.5,N/A,False,,,,,,38.4,,38.55,39.5,DH,39.5
112031,Danny Jackson,CL,22.0,Augusta GreenJackets,San Francisco Giants,A,48.66,57.76,,,,,41.75,50.25,64.2,0.44,0.0,1.5,N/A,False,,,,,,,,,,RP,47.36
112032,Erik Fitzpatrick,RP,22.0,,,,36.42,39.02,,,,,35.0,40.0,45.35,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,37.59
