ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Acc,Ovr,Pot
63927,"Mike Ross",SP,20,188,R,R,30,20,25,30,20,35,30,20,20,30,20,35,30,20,25,30,20,40,40,20,35,35,25,50,30,35,40,30,55,50,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,20,50,25,30,40,35,50,40,30,40,35,45,40,30,40,35,50,40,35,50,50,50,50,88-90,51,60,65,35,0,0,40,20,30,0,0,0,0,0,0,35,0,0,45,30,35,0,0,0,0,0,0,N,N,N,L,N,H,0,A,30,40
61764,"Bobby Rothman",RP,18,187,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,30,20,35,20,25,35,25,40,25,50,40,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,35,30,30,40,30,30,35,30,20,45,20,35,30,20,45,20,35,30,20,45,20,50,45,45,45,20,93-95,50,30,35,40,0,35,0,0,20,0,0,0,0,0,0,55,0,60,0,0,40,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,25,30
60973,"Sam Rousseau",LF,17,202,R,R,25,25,25,25,25,20,20,25,25,25,25,20,25,25,25,25,25,25,40,45,50,50,40,45,30,30,25,25,35,60,35,20,20,20,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,35,35,45,30,40,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,89-91,49,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,EH,0,VH,25,40
61066,"Ed Rutledge",RP,18,190,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,30,45,30,25,35,20,45,20,45,40,45,25,25,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,40,55,25,25,35,30,45,25,25,35,30,45,25,25,35,30,45,25,55,50,55,50,45,90-92,57,35,55,35,0,0,25,0,0,0,0,0,0,0,0,70,0,0,70,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,25,45
58331,"B.J. Ryan",RP,21,185,R,R,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,30,35,35,40,30,25,35,30,40,25,25,25,35,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,20,35,70,20,40,30,20,45,25,45,30,20,45,25,40,25,20,40,25,50,40,40,45,30,93-95,47,30,40,45,0,0,0,45,0,0,0,0,0,0,0,70,0,0,0,70,0,0,0,0,0,0,0,N,N,N,N,N,E,0,VH,30,35
62883,"Mike Sakkal",RP,20,189,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,20,20,35,25,25,35,35,30,20,60,60,50,25,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,20,20,20,60,30,35,40,35,45,35,40,45,40,50,35,35,35,35,45,30,45,50,50,45,45,90-92,54,35,70,35,35,35,0,0,20,0,0,0,0,0,0,45,50,45,0,0,50,0,0,0,0,0,0,N,N,N,N,N,E,0,VH,30,40
62818,"Jeff Salata",SP,21,189,S,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,25,25,35,20,25,35,35,40,25,40,50,45,25,30,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,35,25,20,30,50,25,35,40,35,45,30,35,40,40,45,30,30,40,35,45,30,40,50,50,45,35,89-91,46,45,45,35,0,30,0,30,30,0,0,0,0,0,0,45,0,40,0,40,50,0,0,0,0,0,0,H,N,L,N,N,H,0,VH,30,35
62815,"David Salce",CF,21,185,S,R,35,50,40,40,30,40,35,50,40,40,30,40,35,50,45,45,30,40,45,80,65,65,35,50,35,40,35,35,55,35,40,20,20,20,0,0,0,0,0,0,40,30,30,0,0,0,0,0,0,50,30,45,60,35,30,25,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,84-86,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N,E,0,VH,30,45
61802,"Alexis Salgado",SP,21,185,L,R,25,20,20,25,20,35,25,20,20,25,20,35,25,20,20,25,20,35,30,30,20,35,20,40,30,35,45,25,40,50,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,30,75,25,35,35,30,45,25,35,35,30,45,25,35,35,30,45,25,40,45,45,45,30,91-93,44,60,50,40,0,0,30,35,20,0,0,0,0,0,0,45,0,0,45,45,45,0,0,0,0,0,0,L,N,N,N,L,N,0,VH,25,35
62847,"Chris Sandoval",SS,18,186,R,R,25,20,20,30,35,20,25,20,20,30,35,20,25,20,20,30,35,20,45,35,30,45,60,25,55,70,65,35,40,35,60,25,20,25,0,0,0,25,0,30,0,0,0,0,0,0,50,0,50,0,0,0,60,50,50,50,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,83-85,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,L,EH,0,VH,20,30
62833,"David Santoyo",C,21,184,L,R,45,40,40,40,45,45,45,40,40,40,45,45,45,40,40,40,45,45,65,50,60,55,65,60,30,25,60,25,50,50,60,60,45,50,0,45,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,25,20,20,20,80,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,86-88,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,2600000,VH,35,80
61917,"Forrest Savard",2B,18,186,R,R,25,35,30,30,20,30,25,35,30,30,20,30,25,35,30,35,20,30,45,80,80,80,30,60,40,35,35,40,45,35,40,20,20,20,0,0,0,25,0,0,0,0,0,0,0,0,30,0,0,0,0,0,50,35,30,20,35,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,87-89,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,L,N,H,N,EH,2200000,VH,20,70
60997,"Caleb Savini",SP,18,184,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,35,35,25,25,30,25,40,20,50,45,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,40,75,25,25,30,20,40,25,25,30,25,45,25,25,25,20,40,25,45,50,55,45,45,89-91,47,55,50,30,0,25,0,30,20,0,0,0,0,0,0,45,0,50,0,45,50,0,0,0,0,0,0,N,N,L,N,N,EH,0,VH,20,45
60947,"Jim Scarbrough",SP,18,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,25,35,30,40,25,25,40,25,45,40,45,25,25,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,20,35,35,25,20,20,20,45,20,20,20,20,45,20,20,20,20,45,20,45,40,35,50,30,90-92,42,40,35,30,0,25,0,25,0,0,0,0,0,0,0,55,0,55,0,50,0,0,0,0,0,0,0,N,N,N,H,N,EH,0,VH,20,30
56604,"Donny Schmit",SP,22,197,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,40,35,30,40,40,40,30,25,45,25,30,45,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,25,20,25,60,20,35,30,25,45,25,35,30,25,45,25,30,25,20,40,25,35,35,30,45,30,94-96,46,60,30,45,0,0,0,40,20,0,0,0,0,0,0,45,0,0,0,40,35,0,0,0,0,0,0,L,L,N,L,N,VE,0,VH,25,25
60983,"Joismer Schnake",SP,18,199,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,30,25,30,30,30,45,20,40,40,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,25,55,25,30,30,30,40,25,30,30,30,40,25,30,30,30,40,25,45,50,50,45,45,90-92,57,40,65,35,0,30,0,0,20,0,0,0,0,0,0,55,0,55,0,0,50,0,0,0,0,0,0,N,N,H,N,N,EH,0,VH,25,40
61792,"Josh Schneider",SP,20,188,L,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,20,30,35,20,30,30,25,55,30,35,40,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,25,50,25,35,35,30,40,35,35,35,30,40,35,35,35,30,40,35,45,45,45,40,50,89-91,51,55,55,35,30,30,0,0,25,0,0,0,0,0,0,45,45,45,0,0,45,0,0,0,0,0,0,N,N,N,H,N,VE,0,VH,30,40
61065,"Tim Schrader",CF,18,186,R,R,25,30,30,30,20,30,25,30,30,30,20,30,25,30,30,30,20,30,45,55,80,75,30,65,40,25,40,30,55,45,45,20,20,20,0,0,20,0,0,0,20,25,20,0,0,45,0,0,0,55,35,50,35,45,45,40,35,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,86-88,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,N,600000,VH,20,60
61011,"Slavomír Schweikert",RP,17,192,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,30,20,30,35,30,65,30,55,45,60,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,25,55,30,20,20,20,45,20,20,20,20,45,20,20,20,20,40,20,50,45,45,45,45,92-94,42,25,60,35,0,0,0,0,20,0,0,0,0,0,0,70,0,0,0,0,50,0,0,0,0,0,0,N,H,L,N,H,H,0,VH,20,35
61913,"Eddie Scott",RP,22,182,L,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,20,25,30,30,25,35,25,50,20,50,50,55,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,20,45,25,50,45,45,50,35,50,45,45,50,35,55,45,45,50,35,80,60,65,50,45,95-97,61,50,75,75,0,0,0,0,0,45,0,0,0,0,0,80,0,0,0,0,0,80,0,0,0,0,0,H,H,N,N,N,N,200000,VH,40,75
63939,"Mike Scott",SS,21,188,R,R,40,40,30,40,40,40,40,40,30,40,40,40,40,40,30,40,40,40,50,50,40,55,50,50,55,55,60,45,40,45,50,20,20,20,0,0,0,40,0,40,0,0,0,0,0,0,50,0,45,0,0,0,45,65,65,55,60,20,20,25,25,20,20,20,25,25,25,20,20,20,20,20,20,20,30,30,20,25,89-91,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,0,A,30,40
60890,"Sean Selleck",SP,18,184,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,35,25,25,30,25,25,40,30,35,35,40,25,25,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,20,20,55,25,20,25,20,45,25,25,25,20,45,25,20,25,20,45,25,35,45,45,45,55,88-90,48,60,45,0,0,25,25,25,20,25,0,0,0,25,0,0,0,40,40,40,40,40,0,0,0,35,0,N,N,H,H,N,EH,0,VH,20,40
62903,"Jaeden Senegal",RP,18,185,R,R,20,20,20,20,20,25,20,20,20,20,20,25,25,20,20,20,20,25,35,30,20,25,20,45,30,30,55,45,45,45,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,20,30,65,25,25,20,20,40,20,25,20,20,45,20,25,20,20,40,20,45,30,25,45,30,90-92,42,30,35,35,0,0,0,25,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,H,N,H,L,L,EH,0,VH,20,30
61934,"Nelson Serrano",SP,21,192,R,R,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,20,30,40,30,25,20,30,25,50,30,40,50,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,30,75,25,40,40,35,50,40,40,40,35,50,40,40,40,35,45,40,45,50,50,50,50,93-95,54,60,25,45,35,0,40,45,20,35,0,0,0,0,0,50,40,0,50,55,45,50,0,0,0,0,0,N,H,N,N,N,E,0,VH,35,45
57630,"Michael Sexton Jr.",SP,20,193,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,30,35,40,35,25,30,30,50,20,25,25,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,35,30,20,20,50,25,25,35,35,45,25,30,35,35,45,25,25,35,30,40,25,45,45,50,45,50,93-95,60,55,60,40,0,0,0,40,25,0,0,20,0,0,0,45,0,0,0,60,50,0,0,35,0,0,0,N,H,L,N,N,E,0,VH,25,45
63917,"Ken Shafer",RF,18,185,L,L,30,35,35,35,35,30,30,35,35,35,35,30,30,35,35,35,35,30,45,50,60,45,55,40,30,25,40,20,50,40,50,25,25,30,0,0,25,0,0,0,30,0,35,0,0,30,0,0,0,50,0,45,35,35,30,30,35,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,89-91,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,H,E,0,A,25,45
61807,"Jeremy Shaffer",RF,21,186,R,L,40,45,35,40,40,35,40,45,35,40,40,35,40,45,40,40,40,40,50,80,50,50,55,50,25,30,50,20,55,40,45,25,25,25,0,0,0,0,0,0,30,30,45,0,0,0,0,0,0,55,35,50,50,45,45,50,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,86-88,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,0,VH,30,50
61018,"Kellen Shank",RP,18,190,L,L,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,35,25,25,25,20,45,30,30,35,20,35,35,35,25,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,75,25,35,35,35,50,25,35,35,35,50,25,35,35,35,50,25,80,65,70,55,50,95-97,61,30,75,45,0,0,0,0,0,25,0,0,0,0,0,80,0,0,0,0,0,80,0,0,0,0,0,N,N,N,N,L,EH,430000,VH,30,75
63928,"Mike Sheehan",CF,21,181,L,R,40,40,30,45,40,40,40,40,30,45,45,40,40,35,30,45,40,40,50,45,40,65,55,50,20,25,40,20,60,35,55,20,20,20,0,0,0,0,0,0,25,45,50,0,0,0,0,0,0,65,45,55,55,55,60,60,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,86-88,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,N,H,0,A,30,40
62893,"Kevin Shields",RP,21,179,R,R,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,25,20,25,40,30,20,30,30,50,25,45,45,45,25,25,30,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,50,25,35,30,20,45,20,35,30,20,45,20,35,30,20,45,20,45,35,35,45,20,92-94,41,35,55,45,0,0,0,0,20,0,0,0,0,0,0,70,0,0,0,0,45,0,0,0,0,0,0,N,H,N,N,H,H,0,VH,25,30
61061,"Kuniaki Shirakawa",SP,18,191,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,35,30,30,35,35,40,35,35,40,35,25,25,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,20,25,75,25,25,30,30,45,25,25,35,30,45,25,25,30,25,40,25,45,45,45,45,50,90-92,57,55,25,35,25,0,0,0,20,0,0,0,0,0,0,55,55,0,0,0,50,0,0,0,0,0,0,H,N,N,N,H,EH,0,VH,25,45
62830,"Soshi Shook",SP,21,186,R,R,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,20,20,40,25,20,20,35,35,35,25,35,50,35,20,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,30,40,20,40,30,25,40,20,40,30,30,45,20,40,30,25,40,20,50,40,35,40,30,90-92,48,65,55,40,40,0,35,40,25,40,0,0,0,0,0,45,50,0,50,50,50,50,0,0,0,0,0,N,N,N,L,N,N,0,VH,25,30
63901,"Juan Silva",C,19,191,R,R,45,35,25,25,45,45,45,35,25,25,45,45,45,35,25,25,50,45,80,45,40,35,80,75,50,30,50,30,45,40,55,75,35,35,0,40,35,0,0,0,0,0,0,0,45,60,0,0,0,0,0,0,35,20,25,20,50,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,85-87,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,L,N,L,VE,90000,A,35,70
61810,"Mike Simon",SP,18,192,R,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,30,20,30,30,30,55,20,30,35,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,30,50,20,25,35,30,40,20,25,35,30,40,20,30,35,30,45,20,45,50,50,40,40,90-92,58,60,65,35,25,0,20,0,20,0,0,0,0,0,0,45,40,0,50,0,45,0,0,0,0,0,0,N,N,N,H,N,EH,430000,VH,20,40
63924,"Mike Skeete",3B,23,191,R,R,30,35,35,35,30,35,30,35,35,35,30,35,30,35,35,35,25,35,40,45,45,45,30,45,55,40,60,40,45,30,55,20,25,25,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,30,30,35,20,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,87-89,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,H,H,L,VE,0,A,30,35
61928,"Mike Skillings",3B,22,182,R,R,45,45,45,50,50,45,45,45,45,50,50,40,45,45,50,55,50,45,65,55,55,65,70,55,35,50,60,45,50,50,60,20,20,20,0,0,0,25,40,0,0,0,0,0,0,0,35,45,0,0,0,0,45,50,55,50,45,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,30,35,20,25,89-91,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,VE,800000,VH,40,65
60954,"Chris Skinner",SP,18,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,20,35,30,40,30,35,45,40,40,45,45,20,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,20,25,20,55,25,20,20,20,40,25,20,20,20,45,25,20,20,20,35,25,45,35,35,40,45,90-92,44,60,60,30,0,0,0,30,20,0,0,0,0,0,0,45,0,0,0,50,50,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,20,35
60049,"Chris Snoke",SP,19,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,20,30,35,55,25,50,40,55,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,30,25,25,55,30,20,20,20,40,25,20,20,20,40,25,20,20,20,40,25,40,40,40,40,45,88-90,55,40,40,30,25,0,25,0,20,0,0,0,0,0,0,40,40,0,40,0,35,0,0,0,0,0,0,L,N,N,L,N,N,0,VH,20,30
62836,"Nate Snow",C,21,186,R,R,35,40,45,60,30,40,35,40,45,60,30,40,35,40,45,60,30,40,40,50,70,80,30,50,30,30,50,25,45,50,50,60,50,55,0,45,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,25,20,40,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,83-85,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,H,N,H,E,4000000,VH,35,70
62902,"Josh Snyder",RP,21,189,L,L,20,20,25,25,20,25,20,20,25,25,20,25,20,20,20,25,20,25,30,25,30,30,30,30,35,20,50,20,60,45,55,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,30,25,35,60,25,40,40,40,45,40,40,40,40,50,40,40,40,40,45,40,50,50,55,45,50,93-95,49,30,65,50,0,0,0,0,30,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,L,N,N,N,N,N,0,VH,35,45
63904,"Yossi Somper",SP,21,181,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,30,20,30,25,35,55,20,50,40,55,20,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,20,20,20,70,25,30,30,20,45,35,30,30,20,45,35,30,30,25,50,35,40,35,30,45,50,89-91,49,55,70,35,25,0,0,0,20,0,0,0,0,0,0,40,45,0,0,0,40,0,0,0,0,0,0,N,N,N,N,N,H,0,H,25,35
61821,"Sergio Soto",CL,21,179,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,30,30,25,30,30,55,25,55,50,60,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,20,20,20,75,25,35,40,40,45,40,35,45,40,45,40,35,40,40,45,40,50,55,55,50,60,93-95,59,25,35,45,0,0,20,0,0,0,0,0,0,0,0,75,0,0,70,0,0,0,0,0,0,0,0,N,N,N,N,N,N,0,VH,35,50
61827,"Chris Spears",LF,20,195,L,L,40,35,30,35,40,40,40,35,30,35,40,40,40,35,25,35,40,40,60,45,40,45,60,55,30,25,45,20,40,60,55,20,20,20,0,0,0,0,0,0,35,0,30,0,0,0,0,0,0,45,0,40,30,25,20,20,55,20,20,25,25,20,20,20,25,25,20,20,20,25,25,20,20,20,25,30,20,25,86-88,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,0,VH,30,45
62877,"Naquan Speech",RP,21,183,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,30,20,25,20,30,30,40,20,40,45,45,25,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,20,20,20,75,25,35,35,30,45,25,35,35,30,45,25,35,35,30,45,25,50,45,45,45,25,90-92,42,30,45,40,0,0,30,0,0,0,0,0,0,0,0,55,0,0,50,0,0,0,0,0,0,0,0,N,N,N,N,N,E,0,VH,30,30
62894,"Kevin Spencer",3B,21,179,S,R,45,45,35,45,40,50,45,45,35,45,40,50,45,45,35,45,40,50,70,65,45,60,55,80,50,50,60,45,55,40,55,20,20,20,0,0,0,25,40,25,0,0,0,0,0,0,45,45,35,0,0,0,35,55,55,60,45,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,86-88,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,2200000,H,35,65
61862,"Bobby Splain",SP,21,188,L,L,20,20,25,20,20,25,20,20,25,20,20,25,20,20,25,20,20,25,30,25,35,30,25,30,25,35,35,20,55,50,60,25,30,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,45,20,40,35,35,45,35,40,35,35,45,35,40,35,35,45,35,45,45,45,45,45,89-91,52,50,75,40,0,45,0,0,35,0,0,0,0,0,0,45,0,50,0,0,50,0,0,0,0,0,0,H,N,N,H,H,E,0,VH,30,35
61800,"Ricky St. Claire",SP,18,185,R,R,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,25,30,45,30,20,30,30,35,50,20,35,45,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,30,65,25,30,35,30,45,30,30,30,30,45,30,30,35,30,45,30,40,55,55,50,55,91-93,53,55,25,35,0,30,30,0,20,0,0,0,0,0,0,50,0,45,45,0,45,0,0,0,0,0,0,L,H,L,H,N,N,0,VH,25,50
60709,"noah St. Hubert",RP,22,194,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,30,25,20,30,35,45,20,45,50,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,40,25,70,20,40,25,20,50,20,40,25,20,50,20,45,25,20,50,20,50,40,35,50,25,92-94,35,30,65,50,0,0,0,0,40,0,0,0,0,0,0,70,0,0,0,0,55,0,0,0,0,0,0,H,N,N,H,N,VE,0,VH,25,30
61072,"Junior Stack",SP,18,196,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,25,20,40,30,30,40,20,50,35,50,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,80,20,30,20,20,40,25,30,20,20,40,25,30,20,20,40,25,45,40,40,45,40,89-91,51,55,75,35,20,30,0,0,0,0,25,0,0,0,0,40,40,45,0,0,0,0,45,0,0,0,0,N,N,N,N,N,EH,0,VH,20,35
61084,"Johnny Stallmann",SP,18,188,L,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,20,20,20,30,25,25,40,30,35,35,25,45,20,40,45,40,25,25,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,20,20,35,25,20,25,20,40,20,20,25,20,40,20,20,25,20,40,20,45,45,45,45,45,88-90,47,80,80,25,0,25,0,0,20,0,0,0,0,0,0,40,0,50,0,0,50,0,0,0,0,0,0,N,H,L,H,N,I,-1,VH,20,40
61740,"Tony Stanfield",C,21,181,R,R,40,35,40,40,40,35,40,35,35,40,40,35,40,40,40,40,40,40,50,50,50,60,50,45,40,45,55,20,50,50,50,55,55,55,0,45,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,25,30,40,20,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,89-91,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,N,0,VH,35,45
