ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
60072,Dave Thorne,CL,18.0,Miami (FCL) Marlins,Miami Marlins,R,34.61,56.29,,,,,24.5,50.75,57.67,-0.1,2.5,-1.0,N/A,False,,,,,,,,,,RP,32.79
60073,Alexis Bautista,RP,19.0,St. Louis (FCL) Cardinals,St. Louis Cardinals,R,36.78,62.16,,,,,24.5,53.5,68.38,-0.29,2.5,0.5,N/A,False,,,,,,,,,,RP,35.47
60074,Luis Portillo,RP,18.0,,,,32.09,38.4,,,,,23.75,40.75,39.9,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,27.79
60075,Don Pipkins,LF,17.0,Philadelphia (FCL) Phillies,Philadelphia Phillies,R,46.77,58.6,21.75,47.25,53.83,39.25,,,,-0.19,3.0,0.0,N/A,False,,,,,,28.38,45.38,27.81,21.75,CF,45.38
60076,Dan Beckley,RP,19.0,San Francisco (ACL) Giants Orange,San Francisco Giants,R,33.69,52.13,,,,,22.25,47.25,52.83,-0.27,2.5,0.0,N/A,False,,,,,,,,,,RP,29.89
60077,Joe Nicholson,SS,19.0,Chicago N (ACL) Cubs,Chicago Cubs,R,36.74,49.27,23.0,45.25,47.17,42.0,,,,-0.38,0.0,1.5,N/A,False,,,35.93,37.0,,,,27.75,23.0,3B,37.0
60078,Alejandro Marte,SP,18.0,New York N (FCL) Mets,New York Mets,R,33.58,58.67,,,,,28.0,59.5,40.0,0.96,2.5,-2.0,N/A,False,,,,,,,,,,SP,30.4
60079,Malakhi Berk,SP,18.0,Cleveland (ACL) Guardians,Cleveland Guardians,R,32.26,50.46,,,,,20.0,47.25,49.67,-0.12,2.5,0.0,N/A,False,,,,,,,,,,SP,25.94
60080,Jamie Jackson,SP,18.0,Chicago N (ACL) Cubs,Chicago Cubs,R,35.71,54.46,,,,,26.75,47.75,52.1,0.54,2.5,1.5,N/A,False,,,,,,,,,,SP,31.82
60081,Jesus Espinoza,SP,19.0,Chicago N (DSL) Cubs,Chicago Cubs,R,33.4,47.49,,,,,27.75,50.0,60.65,0.58,2.5,-1.0,N/A,False,,,,,,,,,,SP,29.33
60082,Mike Cooper,CL,19.0,Houston (FCL) Astros,Houston Astros,R,31.95,42.22,,,,,22.25,45.0,45.98,-0.33,2.5,-3.0,N/A,False,,,,,,,,,,RP,28.18
60083,Amari Bonaparte,SS,18.0,Los Angeles A (ACL) Angels,California Angels,R,36.69,51.27,24.25,49.0,48.19,39.75,,,,-0.25,3.0,-2.0,N/A,False,,27.3,37.05,37.29,,28.91,,,24.25,3B,37.29
60084,Sam Megyesi,RP,18.0,St. Louis (FCL) Cardinals,St. Louis Cardinals,R,34.34,61.36,,,,,22.25,56.25,69.8,-0.02,2.5,-3.0,N/A,False,,,,,,,,,,RP,34.14
60085,Zach Clark,RP,18.0,St. Louis (FCL) Cardinals,St. Louis Cardinals,R,36.03,63.83,,,,,22.25,56.5,69.8,-0.21,2.5,0.5,N/A,False,,,,,,,,,,RP,34.14
60086,Darving Jesus Molinaro,CF,18.0,Miami (FCL) Marlins,Miami Marlins,R,43.89,54.88,25.0,50.0,51.17,49.0,,,,0.75,3.0,-1.5,N/A,False,,,,,,31.26,43.91,31.23,25.0,CF,43.91
60087,Garett Sahle,SP,18.0,Minnesota (FCL) Twins,Minnesota Twins,R,32.4,44.97,,,,,23.5,46.0,63.37,-0.27,2.5,0.0,N/A,False,,,,,,,,,,SP,26.48
60088,Mike Cotter,SP,18.0,,,,30.1,35.65,,,,,21.75,41.5,47.73,0.0,0.0,-1.5,N/A,False,,,,,,,,,,SP,21.95
60089,Ben Cole,RP,18.0,Pittsburgh (FCL) Pirates,Pittsburgh Pirates,R,35.29,57.87,,,,,22.25,48.25,62.6,-0.27,2.5,1.0,N/A,False,,,,,,,,,,RP,32.34
60090,Edgar Benites,C,18.0,Wisconsin Timber Rattlers,Milwaukee Brewers,A,40.74,48.55,24.0,46.25,44.58,26.5,,,,-0.38,3.0,-2.0,N/A,False,42.67,,,,,26.76,,27.02,24.0,C,42.67
60091,Chris Bowers,2B,18.0,,,,36.1,50.97,24.0,51.0,42.5,55.0,,,,-0.12,0.0,-0.5,N/A,False,,27.15,37.67,,,,,29.5,24.0,2B,37.67
60092,Norris Frude,SP,19.0,,,,29.63,35.54,,,,,20.0,42.25,38.75,0.0,0.0,-0.5,N/A,False,,,,,,,,,,SP,18.75
60093,Eric Seal,RP,18.0,Los Angeles A (ACL) Angels,California Angels,R,33.93,51.45,,,,,24.25,49.5,44.55,0.88,2.5,0.0,N/A,False,,,,,,,,,,RP,29.33
60094,Mauricio Cuevas,3B,18.0,Cleveland (ACL) Guardians,Cleveland Guardians,R,39.4,53.99,25.25,47.5,46.5,34.0,,,,0.62,3.0,0.0,N/A,False,,27.56,,38.18,,,,28.71,25.25,3B,38.18
60095,Marc McVay,SS,18.0,San Diego (ACL) Padres,San Diego Padres,R,38.2,55.22,21.75,46.75,46.9,51.0,,,,-0.25,3.0,2.5,N/A,False,,25.24,34.91,35.02,,28.91,,28.91,21.75,3B,35.02
60096,Jelani Ishmon,SP,18.0,San Diego (ACL) Padres,San Diego Padres,R,35.28,54.72,,,,,25.0,47.25,47.5,0.54,2.5,3.0,N/A,False,,,,,,,,,,SP,29.5
60097,Devin Scali,CF,18.0,Seattle (ACL) Mariners,Seattle Mariners,R,39.23,48.75,21.0,46.0,50.83,47.75,,,,-0.25,3.0,-2.5,N/A,False,,,,,,27.84,41.35,28.55,21.0,CF,41.35
60098,Jim Burnett,C,17.0,Seattle (ACL) Mariners,Seattle Mariners,R,48.73,58.21,22.0,46.0,51.92,36.0,,,,-0.31,3.0,-3.0,N/A,False,49.65,,,,,26.96,,27.53,22.0,C,49.65
60099,Alexis Escalante,CF,17.0,Chicago A (ACL) White Sox,Chicago White Sox,R,46.79,58.75,22.25,48.0,55.0,60.5,,,,-0.25,3.0,0.0,N/A,False,,,,,,30.99,45.45,30.99,22.25,CF,45.45
60100,Andres Porteiro,RP,20.0,Detroit (DSL) Tigers,Detroit Tigers,R,32.14,37.3,,,,,21.5,36.25,37.21,0.0,0.0,2.5,N/A,False,,,,,,,,,,RP,25.43
60101,Alejandro Infante,1B,20.0,Toronto (DSL) Blue Jays,Toronto Blue Jays,R,35.72,42.49,24.25,44.5,51.88,49.75,,,,0.5,-3.0,1.5,N/A,False,,28.7,37.38,,,,,,24.25,2B,37.38
60102,Nelson Vargas,RP,20.0,Daytona Tortugas,Cincinnati Reds,A,33.23,37.85,,,,,26.5,38.25,36.42,0.0,2.5,-0.5,N/A,False,,,,,,,,,,RP,28.98
60103,Alejandro Pleites,CF,19.0,Houston Astros,Houston Astros,,33.94,49.03,27.25,47.5,45.0,30.25,,,,0.5,0.0,2.0,N/A,False,,,,,,30.21,,30.21,27.25,LF,30.21
60104,Arturo Rivas,SP,19.0,Lake County Captains,Cleveland Guardians,A,36.58,51.13,,,,,32.75,49.0,44.42,0.27,2.5,0.0,N/A,False,,,,,,,,,,SP,35.09
60105,Adriano Cadaloba,3B,19.0,Arizona (DSL) Diamondbacks,Arizona Diamondbacks,R,31.54,35.93,25.5,36.25,0.0,30.75,,,,0.0,0.0,0.5,N/A,False,,,,,,,,,25.5,DH,25.5
60106,Arturo Ocon,RP,19.0,St. Louis (DSL) Cardinals,St. Louis Cardinals,R,31.82,37.01,,,,,21.5,37.0,41.2,0.0,2.5,-2.0,N/A,False,,,,,,,,,,RP,26.42
60107,Mauricio Tapia,CF,20.0,Miami (DSL) Marlins,Miami Marlins,R,34.5,37.31,33.0,44.0,49.81,28.5,,,,0.0,-3.0,-2.0,N/A,False,,34.07,38.96,,,35.48,,35.62,33.0,2B,38.96
60108,Nelson Caballero,3B,19.0,Pittsburgh (DSL) Pirates,Pittsburgh Pirates,R,32.25,39.63,25.5,41.75,43.75,33.75,,,,0.0,0.0,0.0,N/A,False,,28.26,,,,,,28.27,25.5,RF,28.27
60109,Jorge Soto,SP,20.0,San Francisco (DSL) Giants,San Francisco Giants,R,33.99,44.77,,,,,29.5,47.5,41.68,0.4,0.0,0.5,N/A,False,,,,,,,,,,SP,31.94
60110,Domenic Bansfield,SS,19.0,Cleveland (DSL) Guardians,Cleveland Guardians,R,35.9,39.75,22.25,34.5,46.08,28.5,,,,0.0,0.0,1.0,N/A,False,,24.84,35.7,,,,,25.91,22.25,2B,35.7
60111,Ju-cheol Kim,RP,19.0,New York N (DSL) Mets,New York Mets,R,32.3,40.3,,,,,22.25,41.5,44.85,0.0,2.5,-2.0,N/A,False,,,,,,,,,,RP,27.9
60112,Luis Duenes,C,20.0,,,,37.69,39.67,22.25,32.5,44.62,29.0,,,,0.0,0.0,0.0,N/A,False,39.56,,,,,26.0,,,22.25,C,39.56
60113,Rodriguo Lzaro,2B,20.0,Fort Wayne TinCaps,San Diego Padres,A,53.66,59.76,39.25,51.75,49.62,49.0,,,,0.56,2.5,2.5,N/A,False,,41.61,46.52,44.12,,40.07,,,39.25,2B,46.52
60114,Daniel Solorio,C,20.0,Clearwater Threshers,Philadelphia Phillies,A,44.46,47.23,36.0,43.5,43.62,33.5,,,,0.0,2.5,0.0,N/A,False,44.1,,,,,,,36.27,36.0,C,44.1
60115,Kyung-jo Kim,SP,19.0,Chicago N (DSL) Cubs,Chicago Cubs,R,41.4,56.23,,,,,37.75,51.0,58.15,0.65,2.5,-1.0,N/A,False,,,,,,,,,,SP,41.83
60116,Juan Marte,RP,19.0,Boston (DSL) Red Sox,Boston Red Sox,R,34.37,46.08,,,,,24.5,43.25,51.23,0.0,2.5,0.0,N/A,False,,,,,,,,,,RP,31.18
60117,Edgar Mazariegos,SP,19.0,Miami Marlins,Miami Marlins,,33.38,42.7,,,,,23.75,41.0,49.4,0.0,0.0,2.5,N/A,False,,,,,,,,,,SP,28.88
60118,David Monge,SP,20.0,,,,31.33,35.89,,,,,21.75,36.0,44.4,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,26.28
60119,Jorge Pineda,CF,19.0,Chicago A (DSL) White Sox,Chicago White Sox,R,42.64,51.2,26.25,46.25,53.12,49.25,,,,0.5,0.0,0.0,N/A,False,,29.98,,,,32.45,44.62,32.94,26.25,CF,44.62
60120,Seung-hwi Kim,C,20.0,Philadelphia (DSL) Phillies,Philadelphia Phillies,R,35.11,37.12,25.25,39.25,47.0,33.0,,,,0.0,-3.0,-3.0,N/A,False,41.21,,,,,,,29.21,25.25,C,41.21
60121,Alejandro Ramirez,RP,19.0,New York A (DSL) Bombers,New York Yankees,R,32.26,36.93,,,,,22.25,35.75,36.4,0.0,2.5,0.0,N/A,False,,,,,,,,,,RP,25.79
60122,Edgar Hoyos,1B,20.0,Oakland (DSL) Athletics,Las Vegas Athletics,R,34.78,40.08,35.0,45.25,50.42,34.5,,,,0.5,-3.0,0.0,N/A,False,,36.88,,,,36.94,,37.05,35.0,RF,37.05
60123,Giustino Accola,RF,20.0,Boston (DSL) Red Sox,Boston Red Sox,R,30.86,37.14,21.25,41.5,49.38,32.0,,,,0.0,-3.0,0.0,N/A,False,,,,,,26.52,,26.56,21.25,RF,26.56
60124,Edgar Andino,3B,19.0,Brooklyn Cyclones,New York Mets,A,38.41,43.92,23.75,35.0,47.08,36.75,,,,0.0,3.0,0.0,N/A,False,,,,37.56,,27.68,,28.54,23.75,3B,37.56
60126,Alvaro Castillo,2B,19.0,Tampa Bay (DSL) Rays,Tampa Bay Rays,R,38.68,45.77,28.0,41.25,53.17,37.75,,,,0.0,0.0,0.5,N/A,False,,31.59,,40.41,,,,31.67,28.0,3B,40.41
60127,Bolan O'Gerane,LF,19.0,Los Angeles (DSL) Dodgers,Los Angeles Dodgers,R,34.32,46.89,25.0,45.25,49.88,54.5,,,,0.5,0.0,1.0,N/A,False,,,,,,31.29,,32.08,25.0,RF,32.08
60128,Juan Ramirez,RP,20.0,Miami (DSL) Marlins,Miami Marlins,R,31.34,33.0,,,,,22.25,29.0,44.55,0.0,0.0,-2.5,N/A,False,,,,,,,,,,RP,27.83
60129,Jesus Palos,RP,20.0,Texas (DSL) Rangers,Texas Rangers,R,34.08,40.26,,,,,29.0,42.0,45.15,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,33.04
60130,Seung-hyeon Kim,2B,19.0,Miami (FCL) Marlins,Miami Marlins,R,32.17,42.13,22.75,44.0,51.75,33.25,,,,0.0,0.0,0.0,N/A,False,,26.6,,,,27.62,,28.04,22.75,RF,28.04
60131,Jung-hyun Jeon,RP,19.0,Tampa Bay (DSL) Rays,Tampa Bay Rays,R,35.61,49.71,,,,,26.0,44.25,50.66,0.0,2.5,1.5,N/A,False,,,,,,,,,,RP,32.17
60132,Luis Meza,CF,20.0,Eugene Emeralds,San Francisco Giants,A,59.74,61.26,40.0,47.25,56.33,39.5,,,,0.38,2.5,2.5,N/A,False,,,,,,42.46,51.84,42.05,40.0,CF,51.84
60133,Esteban Mancillas,SP,19.0,Chicago Cubs,Chicago Cubs,,31.39,36.47,,,,,23.75,39.0,54.9,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,24.98
60134,Andres Guerra,RP,19.0,Atlanta (DSL) Braves,Atlanta Braves,R,33.3,39.75,,,,,24.5,39.25,41.12,0.0,2.5,0.0,N/A,False,,,,,,,,,,RP,28.66
60135,Luis Esparza,SP,19.0,Miami (DSL) Marlins,Miami Marlins,R,35.5,50.76,,,,,28.75,47.25,45.45,0.38,2.5,1.0,N/A,False,,,,,,,,,,SP,32.09
60136,Andres Molina,CF,20.0,Down East Wood Ducks,Texas Rangers,A,39.06,45.55,33.25,41.25,52.75,44.25,,,,0.0,2.5,1.5,N/A,False,,,,,,37.39,,37.16,33.25,LF,37.39
60137,David Escobedo,RF,20.0,Miami (DSL) Marlins,Miami Marlins,R,37.99,48.55,35.0,48.25,46.62,54.25,,,,0.69,-3.0,3.5,N/A,False,,,,,,38.54,,38.8,35.0,RF,38.8
60138,Luis Ledesma,CL,20.0,Palm Beach Cardinals,St. Louis Cardinals,A,43.77,59.21,,,,,37.25,52.25,61.85,0.67,2.5,-0.5,N/A,False,,,,,,,,,,RP,43.4
60139,Sergio Vargas,2B,20.0,Mississippi Braves,Atlanta Braves,AA,52.09,58.96,38.25,50.5,52.2,58.75,,,,0.62,3.0,0.0,N/A,False,,41.35,47.5,47.26,,41.27,,41.61,38.25,2B,47.5
60140,Jhong-shun Zhào,2B,19.0,Oakland (ACL) Athletics,Las Vegas Athletics,R,30.95,40.67,20.0,42.75,45.0,47.75,,,,0.0,0.0,0.0,N/A,False,,23.89,,,,,,,20.0,1B,23.89
60141,Sergio Ruedas,RP,20.0,Fort Myers Mighty Mussels,Minnesota Twins,A,35.96,41.75,,,,,33.0,43.0,46.24,0.0,2.5,-2.0,N/A,False,,,,,,,,,,RP,36.31
60142,Juan Contreras,SS,20.0,Seattle (ACL) Mariners,Seattle Mariners,R,35.75,39.9,25.75,39.0,41.75,48.5,,,,0.0,-3.0,1.5,N/A,False,,28.31,37.93,,,,,29.79,25.75,2B,37.93
60143,Jesus Rosales,SS,20.0,Seattle (DSL) Mariners,Seattle Mariners,R,34.63,38.24,24.0,37.5,42.0,42.0,,,,0.0,-3.0,2.0,N/A,False,,,35.25,,,,,28.05,24.0,2B,35.25
60144,Ernesto Sifuentes,2B,20.0,Cincinnati (DSL) Reds,Cincinnati Reds,R,37.27,41.56,22.75,40.0,52.33,49.25,,,,0.0,-3.0,0.0,N/A,False,,27.8,,,,29.0,41.95,,22.75,CF,41.95
60145,Luis Ano,2B,19.0,Detroit (DSL) Tigers,Detroit Tigers,R,35.89,41.19,23.75,39.5,43.94,60.75,,,,0.0,0.0,0.0,N/A,False,,27.43,36.68,35.84,,,,30.34,23.75,2B,36.68
60146,Juan Rosero,SP,19.0,Los Angeles (DSL) Dodgers,Los Angeles Dodgers,R,34.77,46.89,,,,,29.5,47.25,44.83,0.46,2.5,-1.0,N/A,False,,,,,,,,,,SP,32.57
60147,Jesus Salinas,CF,19.0,New York N (DSL) Mets,New York Mets,R,34.07,39.58,24.75,36.75,48.0,41.75,,,,0.0,0.0,3.0,N/A,False,,,,,,29.86,,30.01,24.75,RF,30.01
60148,Jorge Hueramo,RP,20.0,Palm Beach Cardinals,St. Louis Cardinals,A,37.55,47.66,,,,,30.5,43.0,53.91,0.0,2.5,0.5,N/A,False,,,,,,,,,,RP,36.35
60149,Rogelio Rojas,SP,19.0,Kansas City Royals,Kansas City Royals,,31.62,40.71,,,,,22.0,43.25,45.85,0.0,0.0,-0.5,N/A,False,,,,,,,,,,SP,26.77
60150,Rodolfo Quintana,RP,20.0,Seattle (DSL) Mariners,Seattle Mariners,R,40.3,61.02,,,,,34.5,56.75,68.6,0.81,0.0,-1.0,N/A,False,,,,,,,,,,RP,43.02
60152,Juan Raya,SP,20.0,Vancouver Canadians,Toronto Blue Jays,A,35.23,52.51,,,,,30.0,50.5,57.35,0.48,2.5,2.0,N/A,False,,,,,,,,,,SP,30.47
60153,Frank Casanova,SP,20.0,Chicago A (DSL) White Sox,Chicago White Sox,R,31.35,38.87,,,,,22.0,41.75,38.75,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,25.35
60154,Wu-han Chuang,SP,20.0,Cincinnati (DSL) Reds,Cincinnati Reds,R,32.98,40.82,,,,,27.75,44.5,43.93,0.33,0.0,-1.0,N/A,False,,,,,,,,,,SP,30.99
60155,Alejandro Granados,RP,20.0,New York A (DSL) Bombers,New York Yankees,R,34.22,42.43,,,,,29.0,45.0,44.74,0.42,0.0,0.0,N/A,False,,,,,,,,,,RP,32.93
60156,Jorge Nazario,C,19.0,Lynchburg Hillcats,Cleveland Guardians,A,44.31,51.85,25.0,45.0,45.5,33.75,,,,0.5,3.0,-1.0,N/A,False,43.99,,,,,,,28.05,25.0,C,43.99
60157,Ernesto Silva,2B,19.0,Spokane Indians,Colorado Rockies,A,37.6,39.97,33.5,40.25,44.5,43.25,,,,0.0,3.0,-3.0,N/A,False,,,39.43,,,,,,33.5,2B,39.43
60158,Jorge Aguilar,SP,20.0,Houston (DSL) Astros,Houston Astros,R,31.74,38.34,,,,,25.5,42.75,43.85,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,26.67
60159,Wilson Cevallos,C,20.0,Dunedin Blue Jays,Toronto Blue Jays,A,40.4,41.56,36.0,40.75,43.25,33.25,,,,0.0,2.5,-0.5,N/A,False,40.94,,,,,,,,36.0,C,40.94
60160,Naldo Morales,CL,19.0,Lake Elsinore Storm,San Diego Padres,A,36.88,48.5,,,,,33.5,49.25,41.1,0.94,2.5,-0.5,N/A,False,,,,,,,,,,RP,35.4
60161,Mitsutsugu Urata,LF,20.0,Milwaukee (DSL) Brewers,Milwaukee Brewers,R,32.73,36.96,29.0,40.75,47.75,36.25,,,,0.0,-3.0,0.0,N/A,False,,,,,,32.65,,32.42,29.0,LF,32.65
60162,Arturo Rivera,C,19.0,Texas (DSL) Rangers,Texas Rangers,R,32.4,41.69,23.0,42.25,48.0,22.5,,,,0.0,0.0,2.0,N/A,False,,,,,,,,26.7,23.0,RF,26.7
60163,Juan Vega,SS,20.0,Cleveland (DSL) Guardians,Cleveland Guardians,R,33.93,35.74,24.0,32.25,43.75,48.75,,,,0.0,-3.0,0.0,N/A,False,,27.14,35.7,,,,,,24.0,2B,35.7
60165,Juan Risco,RP,20.0,,,,34.31,42.5,,,,,28.25,43.5,49.5,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,33.56
60166,Daniel Molina,SP,19.0,,,,31.34,35.79,,,,,20.0,34.0,46.52,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,25.3
60167,Frank Centeno,SP,19.0,Pittsburgh Pirates,Pittsburgh Pirates,,31.54,37.85,,,,,22.75,40.0,43.95,0.0,0.0,1.5,N/A,False,,,,,,,,,,SP,24.49
60168,Sergio Tovar,RP,19.0,New York N (FCL) Mets,New York Mets,R,33.42,45.85,,,,,22.25,43.75,53.12,0.0,2.5,-1.0,N/A,False,,,,,,,,,,RP,29.97
60169,Ismael Rivera,RP,19.0,San Francisco (DSL) Giants,San Francisco Giants,R,34.24,42.54,,,,,26.75,42.25,49.38,0.0,2.5,-1.5,N/A,False,,,,,,,,,,RP,32.41
60170,Juan Rosas,SP,19.0,Chicago Cubs,Chicago Cubs,,33.07,42.69,,,,,24.5,42.75,44.85,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,28.57
60171,Kas Noordman,SP,19.0,,,,29.77,33.06,,,,,21.0,35.5,38.18,0.0,0.0,-0.5,N/A,False,,,,,,,,,,SP,19.44
60172,Dong-moon Kwon,SP,19.0,Kansas City Royals,Kansas City Royals,,29.79,30.93,,,,,22.0,28.0,42.18,0.0,0.0,-2.0,N/A,False,,,,,,,,,,SP,21.04
60173,Andres Molena,SP,19.0,Toronto (DSL) Blue Jays,Toronto Blue Jays,R,30.43,33.26,,,,,20.0,31.5,36.77,0.0,2.5,1.0,N/A,False,,,,,,,,,,SP,18.36
60174,Jesus Roa,SP,20.0,,,,31.15,33.57,,,,,22.0,31.0,35.15,0.0,0.0,2.5,N/A,False,,,,,,,,,,SP,22.13
60175,Jesus Mendoza,1B,20.0,Tampa Bay (DSL) Rays,Tampa Bay Rays,R,32.45,37.29,23.75,37.25,39.25,41.5,,,,0.0,-3.0,4.0,N/A,False,,,,,,27.85,,,23.75,LF,27.85
60176,Nesty Cuebas,CL,20.0,Texas (DSL) Rangers,Texas Rangers,R,33.67,43.48,,,,,26.0,45.0,48.35,0.5,0.0,0.0,N/A,False,,,,,,,,,,RP,31.59
60178,Andres Bacilio,SP,20.0,Pittsburgh (DSL) Pirates,Pittsburgh Pirates,R,32.9,41.34,,,,,26.75,44.5,44.05,0.42,0.0,-0.5,N/A,False,,,,,,,,,,SP,30.21
60179,Dong-hwan Kim,2B,19.0,Cincinnati (DSL) Reds,Cincinnati Reds,R,31.94,38.13,22.25,37.5,54.88,52.0,,,,0.0,0.0,-1.0,N/A,False,,28.21,,,,28.3,,,22.25,LF,28.3
60180,Luis Ramirez,CL,19.0,Clearwater Threshers,Philadelphia Phillies,A,38.91,55.42,,,,,31.25,48.0,59.23,0.46,2.5,0.0,N/A,False,,,,,,,,,,RP,38.24
60181,Daniel Garza,SP,20.0,Colorado (DSL) Rockies,Colorado Rockies,R,32.57,42.64,,,,,25.5,46.0,51.6,0.48,0.0,0.5,N/A,False,,,,,,,,,,SP,28.22
60182,Du-sung Kim,SS,19.0,Carolina Mudcats,Milwaukee Brewers,A,51.81,56.59,36.75,44.0,51.9,56.75,,,,0.0,3.0,1.0,N/A,False,,39.67,46.96,46.41,,39.84,,40.51,36.75,2B,46.96
60183,Sergio Villar,RP,19.0,Daytona Tortugas,Cincinnati Reds,A,34.11,39.33,,,,,28.25,39.75,45.64,0.0,2.5,-2.0,N/A,False,,,,,,,,,,RP,32.6
60184,Daniel Quintanilla,SS,19.0,Oakland (DSL) Athletics,Las Vegas Athletics,R,36.2,41.43,33.0,46.5,45.25,37.75,,,,0.19,0.0,-2.5,N/A,False,,,,39.54,,,,35.05,33.0,3B,39.54
60185,Shu-yen Mak,CF,20.0,Fort Myers Mighty Mussels,Minnesota Twins,A,36.01,40.71,35.25,43.75,51.12,30.5,,,,0.0,2.5,-3.0,N/A,False,,,,,,37.4,,36.91,35.25,LF,37.4
60186,David Blanco,2B,20.0,San Francisco (DSL) Giants,San Francisco Giants,R,37.67,41.3,37.25,46.0,44.17,51.5,,,,0.44,-3.0,0.5,N/A,False,,38.94,41.6,,,39.35,,,37.25,2B,41.6
60187,Jesus Rivera,RP,19.0,Boston (DSL) Red Sox,Boston Red Sox,R,33.03,38.29,,,,,23.75,37.0,40.58,0.0,2.5,0.0,N/A,False,,,,,,,,,,RP,27.96
60188,Hoon Kim,SP,20.0,Houston (DSL) Astros,Houston Astros,R,33.36,40.38,,,,,28.25,42.75,43.6,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,31.32
60189,Mokuo Yamasaki,2B,20.0,Arizona (ACL) Diamondbacks,Arizona Diamondbacks,R,33.02,35.74,22.75,36.0,43.75,42.0,,,,0.0,-3.0,0.0,N/A,False,,26.34,33.45,,,27.26,,,22.75,2B,33.45
60190,Ismael Maldonado,SP,20.0,Tampa Bay (DSL) Rays,Tampa Bay Rays,R,36.05,55.68,,,,,26.5,47.75,54.02,0.46,0.0,4.5,N/A,False,,,,,,,,,,SP,32.01
60191,Juan Herrera,CL,19.0,Washington Nationals,Washington Nationals,,31.44,38.21,,,,,20.0,39.5,42.65,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,25.66
60193,Luis Vizcaino,SP,20.0,Chicago A (DSL) White Sox,Chicago White Sox,R,29.97,31.16,,,,,21.0,27.0,40.3,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,19.86
60194,David Pichardo,RP,20.0,,,,32.22,33.45,,,,,28.75,33.25,34.4,0.0,0.0,-2.0,N/A,False,,,,,,,,,,RP,30.16
60195,Juan Estrada,RP,19.0,Minnesota (DSL) Twins,Minnesota Twins,R,33.84,38.54,,,,,26.0,37.0,41.93,0.0,2.5,0.0,N/A,False,,,,,,,,,,RP,29.98
60196,Goro Tsujimura,SP,20.0,Hudson Valley Renegades,New York Yankees,A,36.97,52.14,,,,,34.5,50.75,45.25,0.33,2.5,-1.0,N/A,False,,,,,,,,,,SP,36.65
60197,In-hee Kim,C,19.0,Lynchburg Hillcats,Cleveland Guardians,A,40.41,45.92,25.0,43.75,50.75,23.5,,,,0.0,3.0,-3.0,N/A,False,42.95,,,,,,,,25.0,C,42.95
60198,Wilfredo Pardo,C,20.0,Carolina Mudcats,Milwaukee Brewers,A,42.47,47.23,28.25,42.25,43.88,29.25,,,,0.0,2.5,0.0,N/A,False,42.47,,,,,30.0,,,28.25,C,42.47
60199,Alfredo Sifuentes,1B,20.0,Seattle (DSL) Mariners,Seattle Mariners,R,32.72,45.0,28.25,47.5,40.75,27.25,,,,0.44,-3.0,2.5,N/A,False,,29.68,,,,,,29.69,28.25,RF,29.69
60200,Juan Rojas,C,19.0,Baltimore Orioles,Baltimore Orioles,,31.26,38.37,20.0,40.0,42.25,31.0,,,,0.0,0.0,0.5,N/A,False,,,,,,24.33,,24.55,20.0,RF,24.55
60201,Jorge Gallardo,SP,19.0,Oakland (DSL) Athletics,Las Vegas Athletics,R,36.47,48.88,,,,,30.5,45.5,55.1,0.25,2.5,-0.5,N/A,False,,,,,,,,,,SP,35.42
60202,Luis Cerros,CF,20.0,Los Angeles (DSL) Angels,California Angels,R,32.05,36.54,26.5,40.0,44.25,41.5,,,,0.0,-3.0,0.0,N/A,False,,,,,,30.66,,,26.5,LF,30.66
60203,Jorge Pineda,SP,19.0,Chicago Cubs,Chicago Cubs,,32.34,42.88,,,,,21.0,42.0,51.17,0.0,0.0,1.5,N/A,False,,,,,,,,,,SP,27.04
60204,Szeto Cui,RP,20.0,Milwaukee (DSL) Brewers,Milwaukee Brewers,R,32.05,38.02,,,,,22.25,38.75,43.88,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,27.66
60205,Edgar Ibarra,C,20.0,Chicago A (DSL) White Sox,Chicago White Sox,R,41.67,48.21,28.0,49.75,48.08,22.25,,,,0.62,-3.0,0.0,N/A,False,46.61,,,,,29.71,,30.12,28.0,C,46.61
